,adj_close,close,date,high,low,open,volume
423,9.53,19.59,2001-11-07,20.13,19.33,19.46,13678200
424,9.1,18.71,2001-11-08,19.89,18.57,19.63,12219400
425,9.1,18.71,2001-11-09,19.25,18.55,18.6,4796200
426,9.12,18.75,2001-11-12,19.17,17.96,18.66,7196400
427,9.42,19.37,2001-11-13,19.39,18.71,19.08,8024000
428,9.54,19.61,2001-11-14,19.9,19.15,19.59,7898200
429,9.46,19.45,2001-11-15,19.9,19.23,19.45,7608200
430,9.22,18.97,2001-11-16,19.29,18.4,19.27,8238000
431,9.73,20.0,2001-11-19,20.05,18.96,19.0,11878200
432,9.5,19.53,2001-11-20,20.2,19.5,19.82,9878000
433,9.57,19.68,2001-11-21,19.8,19.26,19.61,7199400
434,9.65,19.84,2001-11-23,19.95,19.57,19.71,2143000
435,10.39,21.37,2001-11-26,21.55,19.88,19.94,16453200
436,10.21,21.0,2001-11-27,21.52,20.5,21.2,9591200
437,9.98,20.53,2001-11-28,21.21,20.41,20.85,8950400
438,9.93,20.42,2001-11-29,20.7,20.19,20.6,7241600
439,10.36,21.3,2001-11-30,21.44,20.25,20.47,10854000
440,10.24,21.05,2001-12-03,21.28,20.6,21.06,6470200
441,10.89,22.4,2001-12-04,22.56,20.72,21.05,13586400
442,11.55,23.76,2001-12-05,24.03,22.17,22.36,20306400
443,11.08,22.78,2001-12-06,23.5,22.14,23.48,12104800
444,10.96,22.54,2001-12-07,22.71,22.0,22.46,7268400
445,10.96,22.54,2001-12-10,22.99,22.23,22.29,6071800
446,10.59,21.78,2001-12-11,22.85,21.65,22.67,7338400
447,10.45,21.49,2001-12-12,21.92,21.25,21.87,6873600
448,10.21,21.0,2001-12-13,21.55,20.5,21.49,7065800
449,9.92,20.39,2001-12-14,20.83,20.09,20.73,6781600
450,10.03,20.62,2001-12-17,21.0,20.19,20.4,6204000
451,10.22,21.01,2001-12-18,21.33,20.22,20.89,8401400
452,10.51,21.62,2001-12-19,21.68,20.47,20.58,10355600
453,10.05,20.67,2001-12-20,21.47,20.62,21.4,7888000
454,10.21,21.0,2001-12-21,21.54,20.8,21.01,9154800
455,10.39,21.36,2001-12-24,21.45,20.9,20.9,1808200
456,10.45,21.49,2001-12-26,22.3,21.14,21.35,5228600
457,10.73,22.07,2001-12-27,22.25,21.58,21.58,6839600
458,10.91,22.43,2001-12-28,23.0,21.96,21.97,10683000
459,10.65,21.9,2001-12-31,22.66,21.83,22.51,4920800
460,11.33,23.3,2002-01-02,23.3,21.96,22.05,18910600
461,11.47,23.58,2002-01-03,23.75,22.77,23.0,21857400
462,11.52,23.69,2002-01-04,23.95,22.99,23.34,14642000
463,11.14,22.9,2002-01-07,24.0,22.75,23.72,15878000
464,10.99,22.61,2002-01-08,23.05,22.46,22.75,16072800
465,10.53,21.65,2002-01-09,22.93,21.28,22.8,11708400
466,10.32,21.23,2002-01-10,21.46,20.25,21.22,16169200
467,10.24,21.05,2002-01-11,21.84,20.6,21.39,12457200
468,10.28,21.15,2002-01-14,21.4,20.9,21.01,14857000
469,10.55,21.7,2002-01-15,21.76,21.21,21.32,10368600
470,10.1,20.78,2002-01-16,21.41,20.5,21.41,20246200
471,10.93,22.48,2002-01-17,22.74,21.87,21.96,23592000
472,10.78,22.17,2002-01-18,22.6,21.96,22.0,12100400
473,10.61,21.82,2002-01-22,22.37,21.82,22.27,11689800
474,11.19,23.02,2002-01-23,23.04,21.59,21.8,15831400
475,11.29,23.21,2002-01-24,23.51,22.9,22.91,12285800
476,11.31,23.25,2002-01-25,23.42,22.66,22.89,6639800
477,11.32,23.27,2002-01-28,23.55,22.72,23.4,6658800
478,11.22,23.07,2002-01-29,23.54,22.85,23.22,8583000
479,11.71,24.09,2002-01-30,24.14,22.94,23.07,16842000
480,12.02,24.72,2002-01-31,24.73,24.11,24.16,16730200
481,11.87,24.41,2002-02-01,24.96,24.34,24.34,14225200
482,12.33,25.35,2002-02-04,25.52,24.2,24.32,18656200
483,12.38,25.45,2002-02-05,25.98,25.08,25.09,16317400
484,12.0,24.67,2002-02-06,25.98,24.15,25.6,21342000
485,11.82,24.3,2002-02-07,25.29,24.08,24.65,12422600
486,11.69,24.03,2002-02-08,24.64,23.37,24.4,12690400
487,12.15,24.98,2002-02-11,25.0,23.74,23.93,14235800
488,12.02,24.71,2002-02-12,25.04,24.45,24.66,8010000
489,12.16,25.01,2002-02-13,25.24,24.65,24.73,11174000
490,11.96,24.6,2002-02-14,25.23,24.38,25.05,9291800
491,11.62,23.9,2002-02-15,24.98,23.85,24.53,9292400
492,11.0,22.62,2002-02-19,23.87,22.48,23.76,13937800
493,11.25,23.13,2002-02-20,23.2,22.35,22.77,10194400
494,10.45,21.5,2002-02-21,23.0,21.45,22.92,15955400
495,11.06,22.74,2002-02-22,22.95,21.5,21.66,14517000
496,11.58,23.81,2002-02-25,24.72,22.36,22.85,15244600
497,11.51,23.67,2002-02-26,24.37,23.25,23.91,9290400
498,10.68,21.96,2002-02-27,24.25,20.94,23.94,36791400
499,10.55,21.7,2002-02-28,22.59,21.35,22.15,16319200
500,11.4,23.45,2002-03-01,23.5,21.82,21.93,12464000
501,11.81,24.29,2002-03-04,24.58,22.76,23.26,12437800
502,11.44,23.53,2002-03-05,24.43,23.4,24.15,9810800
503,11.7,24.07,2002-03-06,24.34,22.93,23.48,8078800
504,11.86,24.38,2002-03-07,24.53,23.61,24.06,9223200
505,11.99,24.66,2002-03-08,25.09,24.3,24.74,9634800
506,12.19,25.06,2002-03-11,25.14,24.1,24.6,9385200
507,12.02,24.72,2002-03-12,24.74,24.1,24.51,9073400
508,11.91,24.49,2002-03-13,24.85,24.15,24.37,7170200
509,11.88,24.43,2002-03-14,24.6,23.87,24.3,7760600
510,12.13,24.95,2002-03-15,24.96,24.25,24.46,8603600
511,12.03,24.74,2002-03-18,25.05,24.32,24.95,10877000
512,12.08,24.85,2002-03-19,25.3,24.3,24.69,8655200
513,12.12,24.92,2002-03-20,25.14,24.5,24.66,10511400
514,11.8,24.27,2002-03-21,24.3,23.26,23.86,22012600
515,11.71,24.09,2002-03-22,24.56,23.87,24.22,7221200
516,11.35,23.35,2002-03-25,24.09,23.24,24.07,9386800
517,11.41,23.46,2002-03-26,23.64,23.0,23.2,9208600
518,11.41,23.47,2002-03-27,23.72,23.26,23.35,4560800
519,11.51,23.67,2002-03-28,23.88,23.46,23.7,3873400
520,11.89,24.46,2002-04-01,24.7,23.28,23.38,7108800
521,11.7,24.07,2002-04-02,24.3,23.87,24.0,7278400
522,11.55,23.75,2002-04-03,24.49,23.6,24.05,7661800
523,12.11,24.9,2002-04-04,25.05,23.67,23.67,12089200
524,12.03,24.74,2002-04-05,25.19,24.1,24.95,9941000
525,11.94,24.56,2002-04-08,24.68,23.78,24.16,9339800
526,11.72,24.1,2002-04-09,25.0,24.01,24.59,6840400
527,11.99,24.66,2002-04-10,24.95,24.01,24.21,8035000
528,12.09,24.86,2002-04-11,25.2,24.75,25.03,14544800
529,12.19,25.06,2002-04-12,25.17,24.57,25.01,11437200
530,12.16,25.0,2002-04-15,25.15,24.8,25.06,10691800
531,12.52,25.74,2002-04-16,25.99,25.12,25.15,21949200
532,12.7,26.11,2002-04-17,26.17,25.38,25.93,14151800
533,12.36,25.41,2002-04-18,25.52,24.88,25.5,14346800
534,12.15,24.98,2002-04-19,25.49,24.93,25.49,13407400
535,11.93,24.53,2002-04-22,24.93,24.23,24.84,9622400
536,11.79,24.25,2002-04-23,24.78,24.09,24.54,8338200
537,11.56,23.77,2002-04-24,24.5,23.68,24.3,5016000
538,11.73,24.12,2002-04-25,24.34,23.55,23.56,6935800
539,11.19,23.01,2002-04-26,24.37,23.0,24.28,10892200
540,11.65,23.96,2002-04-29,24.06,23.09,23.16,9724600
541,11.8,24.27,2002-04-30,24.38,23.75,23.89,10034400
542,11.66,23.98,2002-05-01,24.29,23.36,24.29,7668000
543,11.52,23.69,2002-05-02,24.34,23.6,23.81,8548000
544,11.43,23.51,2002-05-03,24.02,23.43,23.57,8242200
545,11.01,22.65,2002-05-06,23.5,22.46,23.35,8916600
546,10.93,22.47,2002-05-07,22.95,22.14,22.94,8669600
547,11.85,24.37,2002-05-08,24.52,23.04,23.2,15595800
548,11.76,24.19,2002-05-09,24.35,23.8,24.25,8022000
549,11.34,23.32,2002-05-10,24.29,22.98,24.29,8407000
550,11.64,23.94,2002-05-13,24.09,22.94,23.52,9486000
551,12.45,25.61,2002-05-14,25.68,24.22,24.45,18803800
552,12.29,25.28,2002-05-15,25.98,24.84,25.37,11993800
553,12.26,25.21,2002-05-16,25.45,24.75,25.06,8109000
554,12.16,25.01,2002-05-17,25.78,24.61,25.49,8446200
555,12.03,24.74,2002-05-20,24.93,24.53,24.57,9639800
556,11.41,23.46,2002-05-21,25.0,23.4,24.83,10035400
557,11.83,24.32,2002-05-22,24.37,23.32,23.37,10388400
558,12.24,25.18,2002-05-23,25.24,24.07,24.45,13192800
559,11.74,24.15,2002-05-24,24.99,23.96,24.99,5934800
560,11.66,23.98,2002-05-28,24.2,23.43,23.69,5347000
561,11.66,23.98,2002-05-29,24.44,23.45,23.92,7921200
562,11.77,24.2,2002-05-30,24.38,23.51,23.77,7013400
563,11.33,23.3,2002-05-31,24.25,23.28,24.09,13053400
564,11.14,22.91,2002-06-03,23.45,22.58,23.39,8396800
565,11.08,22.78,2002-06-04,23.04,22.18,22.88,12422200
566,11.05,22.72,2002-06-05,22.83,22.35,22.83,9895800
567,10.78,22.16,2002-06-06,23.23,22.04,22.96,9285600
568,10.41,21.4,2002-06-07,21.94,20.93,21.76,21870600
569,10.45,21.48,2002-06-10,21.84,21.34,21.48,9913400
570,9.95,20.46,2002-06-11,21.7,20.41,21.64,12482000
571,9.77,20.09,2002-06-12,20.75,19.94,20.41,18882800
572,9.5,19.54,2002-06-13,20.05,19.38,20.02,12574400
573,9.77,20.1,2002-06-14,20.36,18.11,19.24,15175000
574,9.99,20.54,2002-06-17,20.63,19.85,20.24,11593200
575,9.8,20.15,2002-06-18,20.59,19.98,20.42,12620000
576,8.33,17.12,2002-06-19,17.6,16.88,17.37,61052400
577,8.32,17.11,2002-06-20,17.6,16.85,17.17,14165600
578,8.19,16.85,2002-06-21,17.49,16.79,16.97,15899200
579,8.4,17.27,2002-06-24,17.73,16.7,16.77,15426200
580,8.33,17.14,2002-06-25,17.68,16.86,17.4,10757200
581,8.05,16.55,2002-06-26,17.29,15.98,16.8,19962600
582,8.3,17.06,2002-06-27,17.27,16.42,16.79,8987800
583,8.62,17.72,2002-06-28,17.82,17.0,17.1,9637800
584,8.3,17.06,2002-07-01,17.88,17.05,17.71,7953200
585,8.24,16.94,2002-07-02,17.16,16.83,17.03,10899600
586,8.53,17.55,2002-07-03,17.68,16.75,16.81,7108200
587,9.11,18.74,2002-07-05,18.75,17.71,17.71,5773200
588,8.76,18.01,2002-07-08,18.61,17.68,18.52,7543000
589,8.52,17.53,2002-07-09,18.29,17.46,18.09,8098200
590,8.42,17.32,2002-07-10,18.17,17.25,17.71,7388600
591,8.9,18.3,2002-07-11,18.35,16.97,17.26,13345600
592,8.51,17.51,2002-07-12,18.79,17.26,18.55,15839000
593,8.86,18.23,2002-07-15,18.6,16.81,17.43,10571200
594,8.68,17.86,2002-07-16,18.57,17.61,18.15,15956000
595,7.6,15.63,2002-07-17,16.2,15.19,16.13,43410200
596,7.29,14.99,2002-07-18,15.56,14.75,15.5,19980800
597,7.27,14.96,2002-07-19,15.17,14.53,14.7,13757400
598,7.26,14.92,2002-07-22,15.19,14.61,14.75,15389200
599,7.04,14.47,2002-07-23,15.13,14.44,14.9,14281800
600,7.39,15.2,2002-07-24,15.22,14.25,14.33,14521200
601,6.98,14.36,2002-07-25,14.95,14.01,14.93,17119800
602,6.97,14.34,2002-07-26,14.53,13.8,14.46,7418000
603,7.3,15.02,2002-07-29,15.1,14.37,14.48,9820000
604,7.5,15.43,2002-07-30,15.51,14.56,14.85,12672800
605,7.42,15.26,2002-07-31,15.42,14.9,15.4,11096400
606,7.2,14.8,2002-08-01,15.42,14.73,15.11,8177000
607,7.03,14.45,2002-08-02,15.0,14.25,14.74,6395000
608,6.8,13.99,2002-08-05,14.7,13.97,14.51,7286600
609,7.17,14.74,2002-08-06,15.23,14.08,14.21,9716200
610,7.31,15.03,2002-08-07,15.36,14.35,15.09,11909800
611,7.44,15.3,2002-08-08,15.38,14.77,14.77,8119600
612,7.29,15.0,2002-08-09,15.25,14.75,15.25,7347000
613,7.29,14.99,2002-08-12,15.02,14.69,14.9,6420200
614,7.09,14.59,2002-08-13,15.21,14.55,14.9,9638200
615,7.38,15.17,2002-08-14,15.35,14.54,14.67,14253000
616,7.59,15.61,2002-08-15,15.75,15.01,15.25,11502800
617,7.69,15.81,2002-08-16,16.1,15.28,15.45,8758000
618,7.77,15.98,2002-08-19,16.25,15.72,15.78,7734200
619,7.74,15.91,2002-08-20,16.09,15.53,15.97,6665200
620,7.84,16.12,2002-08-21,16.24,15.45,16.01,7229600
621,7.77,15.97,2002-08-22,16.25,15.66,16.2,9225400
622,7.65,15.73,2002-08-23,15.93,15.45,15.9,5830200
623,7.55,15.53,2002-08-26,15.95,15.16,15.95,6784600
624,7.22,14.85,2002-08-27,15.74,14.71,15.71,9365400
625,7.15,14.7,2002-08-28,15.12,14.65,14.8,8856200
626,7.15,14.7,2002-08-29,15.08,14.51,14.65,5863200
627,7.17,14.75,2002-08-30,15.14,14.58,14.73,6911400
628,6.83,14.05,2002-09-03,14.55,14.05,14.49,9890600
629,7.04,14.48,2002-09-04,14.78,14.17,14.2,15023600
630,6.9,14.18,2002-09-05,14.36,14.05,14.22,8077800
631,6.99,14.38,2002-09-06,14.65,14.23,14.51,6485400
632,6.99,14.37,2002-09-09,14.53,14.15,14.28,5651600
633,6.97,14.33,2002-09-10,14.49,14.12,14.41,8909600
634,6.95,14.29,2002-09-11,14.6,14.15,14.34,7229000
635,6.88,14.14,2002-09-12,14.51,14.12,14.2,9636800
636,6.89,14.17,2002-09-13,14.34,14.05,14.13,10105400
637,7.05,14.5,2002-09-16,14.61,14.12,14.14,10237200
638,7.2,14.8,2002-09-17,15.03,14.57,14.57,15285600
639,7.3,15.02,2002-09-18,15.09,14.52,14.69,11737200
640,7.09,14.58,2002-09-19,14.8,14.48,14.75,7355200
641,7.23,14.87,2002-09-20,14.94,14.52,14.62,12599600
642,7.22,14.85,2002-09-23,14.96,14.45,14.76,9418200
643,7.12,14.64,2002-09-24,14.82,14.4,14.4,8952200
644,7.26,14.93,2002-09-25,15.17,14.65,14.69,9095800
645,7.15,14.7,2002-09-26,15.19,14.55,15.1,7451600
646,7.16,14.72,2002-09-27,14.85,14.48,14.49,7362600
647,7.05,14.5,2002-09-30,14.57,14.14,14.4,8489200
648,7.06,14.51,2002-10-01,14.6,14.0,14.59,12229400
649,6.89,14.17,2002-10-02,14.63,14.1,14.33,8191000
650,6.95,14.3,2002-10-03,14.6,14.06,14.18,7782000
651,6.82,14.03,2002-10-04,14.4,13.99,14.36,6815200
652,6.7,13.77,2002-10-07,14.21,13.76,13.97,8739200
653,6.65,13.68,2002-10-08,13.96,13.36,13.9,16201600
654,6.61,13.59,2002-10-09,13.85,13.41,13.54,12738800
655,6.86,14.11,2002-10-10,14.22,13.58,13.63,11484800
656,7.06,14.51,2002-10-11,14.78,14.1,14.25,10524200
657,7.18,14.77,2002-10-14,14.98,14.44,14.55,6943000
658,7.37,15.16,2002-10-15,15.25,14.78,15.22,14482800
659,7.08,14.56,2002-10-16,15.13,13.9,14.86,10986600
660,6.86,14.11,2002-10-17,14.38,13.98,14.21,16760600
661,6.97,14.34,2002-10-18,14.35,13.93,14.0,10296400
662,7.08,14.56,2002-10-21,14.63,14.0,14.26,8518600
663,7.15,14.7,2002-10-22,14.88,14.26,14.47,7791000
664,7.24,14.88,2002-10-23,14.98,14.5,14.63,7465600
665,7.14,14.69,2002-10-24,15.21,14.55,15.02,6241000
666,7.5,15.42,2002-10-25,15.45,14.59,14.69,9966800
667,7.59,15.61,2002-10-28,15.95,15.25,15.55,12475000
668,7.51,15.44,2002-10-29,15.88,14.96,15.57,9256400
669,7.77,15.98,2002-10-30,16.37,15.48,15.49,9667000
670,7.81,16.07,2002-10-31,16.44,15.92,15.99,10565600
671,7.96,16.36,2002-11-01,16.5,15.89,15.94,6779600
672,8.21,16.89,2002-11-04,17.38,16.35,16.5,13457800
673,8.22,16.9,2002-11-05,16.96,16.35,16.75,7524800
674,8.37,17.22,2002-11-06,17.32,16.7,17.08,7728200
675,7.78,16.0,2002-11-07,17.1,15.81,16.94,12006400
676,7.7,15.84,2002-11-08,16.2,15.52,16.01,6788000
677,7.37,15.16,2002-11-11,15.89,15.12,15.74,5463400
678,7.61,15.64,2002-11-12,16.04,15.28,15.32,7992600
679,7.58,15.59,2002-11-13,16.07,15.28,15.5,8276400
680,7.93,16.3,2002-11-14,16.41,15.78,15.9,5061200
681,7.76,15.95,2002-11-15,16.24,15.76,16.23,5749800
682,7.61,15.65,2002-11-18,16.2,15.52,16.19,5877800
683,7.43,15.27,2002-11-19,15.75,15.01,15.55,7534000
684,7.55,15.53,2002-11-20,15.7,15.25,15.3,7455000
685,7.95,16.35,2002-11-21,16.44,15.75,15.9,14945800
686,7.79,16.01,2002-11-22,16.3,15.9,16.09,8137800
687,7.77,15.97,2002-11-25,16.14,15.71,16.03,7122400
688,7.49,15.41,2002-11-26,15.9,15.27,15.85,8580800
689,7.64,15.72,2002-11-27,15.86,15.45,15.6,10242800
690,7.54,15.5,2002-11-29,15.88,15.41,15.79,5122600
691,7.38,15.18,2002-12-02,16.1,15.01,15.9,14240800
692,7.37,15.16,2002-12-03,15.34,15.1,15.2,8138200
693,7.28,14.97,2002-12-04,15.19,14.5,15.18,11634200
694,7.11,14.63,2002-12-05,15.08,14.53,15.03,8692800
695,7.27,14.95,2002-12-06,15.19,14.52,14.65,8762800
696,7.17,14.75,2002-12-09,14.95,14.67,14.94,8431600
697,7.43,15.28,2002-12-10,15.45,14.73,14.75,11021800
698,7.53,15.49,2002-12-11,15.49,15.08,15.3,9053600
699,7.39,15.19,2002-12-12,15.55,15.01,15.51,5333600
700,7.19,14.79,2002-12-13,15.15,14.65,15.14,5885000
701,7.22,14.85,2002-12-16,15.1,14.61,14.81,8986600
702,7.33,15.08,2002-12-17,15.19,14.66,14.85,7952200
703,7.09,14.57,2002-12-18,14.86,14.5,14.8,5382200
704,6.91,14.2,2002-12-19,14.92,14.1,14.53,12411400
705,6.88,14.14,2002-12-20,14.56,13.78,14.29,11360600
706,7.05,14.49,2002-12-23,14.55,14.12,14.16,4493800
707,6.98,14.36,2002-12-24,14.47,14.3,14.44,1405000
708,7.0,14.4,2002-12-26,14.81,14.28,14.42,3050800
709,6.84,14.06,2002-12-27,14.38,14.01,14.31,2858400
710,6.84,14.07,2002-12-30,14.15,13.84,14.08,5537200
711,6.97,14.33,2002-12-31,14.36,13.95,14.0,7168800
712,7.2,14.8,2003-01-02,14.92,14.35,14.36,6479600
713,7.25,14.9,2003-01-03,14.93,14.59,14.8,5266200
714,7.25,14.9,2003-01-06,15.38,14.88,15.03,13947600
715,7.22,14.85,2003-01-07,15.0,14.47,14.79,12226600
716,7.08,14.55,2003-01-08,14.71,14.44,14.58,8201600
717,7.14,14.68,2003-01-09,14.92,14.5,14.62,7687600
718,7.16,14.72,2003-01-10,14.82,14.49,14.58,6253600
719,7.11,14.63,2003-01-13,14.9,14.36,14.9,6390800
720,7.1,14.61,2003-01-14,14.82,14.49,14.69,6673600
721,7.02,14.43,2003-01-15,14.7,14.26,14.59,13254600
722,7.11,14.62,2003-01-16,14.76,14.21,14.21,19966800
723,6.86,14.1,2003-01-17,14.56,14.08,14.56,9527200
724,6.82,14.02,2003-01-21,14.41,14.0,14.21,9052000
725,6.75,13.88,2003-01-22,14.15,13.8,13.98,7683600
726,6.89,14.17,2003-01-23,14.36,13.95,14.05,8152000
727,6.71,13.8,2003-01-24,14.24,13.56,14.24,10909600
728,6.87,14.13,2003-01-27,14.5,13.65,13.68,13978800
729,7.09,14.58,2003-01-28,14.69,14.16,14.24,10223400
730,7.26,14.93,2003-01-29,15.1,14.3,14.55,13323000
731,6.96,14.32,2003-01-30,15.07,14.29,14.98,14537800
732,6.98,14.36,2003-01-31,14.55,14.05,14.19,12186600
733,7.13,14.66,2003-02-03,14.91,14.35,14.41,9456600
734,7.1,14.6,2003-02-04,14.65,14.31,14.45,11336200
735,7.03,14.45,2003-02-05,14.93,14.44,14.71,7914800
736,7.02,14.43,2003-02-06,14.59,14.22,14.36,6398200
737,6.88,14.15,2003-02-07,14.6,14.07,14.55,9632200
738,6.98,14.35,2003-02-10,14.57,14.06,14.26,5996000
739,6.98,14.35,2003-02-11,14.63,14.2,14.5,5885000
740,7.0,14.39,2003-02-12,14.6,14.27,14.27,8167400
741,7.07,14.54,2003-02-13,14.64,14.24,14.41,7446200
742,7.13,14.67,2003-02-14,14.72,14.35,14.61,8689200
743,7.43,15.27,2003-02-18,15.3,14.72,14.75,10389200
744,7.22,14.85,2003-02-19,15.15,14.68,15.07,8584600
745,7.18,14.77,2003-02-20,14.96,14.71,14.85,8012600
746,7.29,15.0,2003-02-21,15.06,14.65,14.82,5623000
747,7.17,14.74,2003-02-24,15.03,13.8,14.86,6437600
748,7.3,15.02,2003-02-25,15.08,14.58,14.68,6737200
749,7.05,14.5,2003-02-26,15.02,14.48,14.99,7753400
750,7.23,14.86,2003-02-27,15.0,14.51,14.57,5512200
751,7.3,15.01,2003-02-28,15.09,14.77,14.86,6967800
752,7.12,14.65,2003-03-03,15.16,14.55,15.01,7277200
753,7.08,14.56,2003-03-04,14.81,14.44,14.74,4514800
754,7.11,14.62,2003-03-05,14.8,14.52,14.61,4524400
755,7.08,14.56,2003-03-06,14.6,14.4,14.58,3566400
756,7.07,14.53,2003-03-07,14.71,14.31,14.47,7178000
757,6.99,14.37,2003-03-10,14.67,14.3,14.51,4806200
758,6.92,14.23,2003-03-11,14.49,14.12,14.36,5756800
759,6.91,14.22,2003-03-12,14.39,14.06,14.17,7948600
760,7.16,14.72,2003-03-13,14.8,14.17,14.47,11980200
761,7.19,14.78,2003-03-14,15.01,14.64,14.68,5467800
762,7.3,15.01,2003-03-17,15.07,14.71,14.89,14282600
763,7.29,15.0,2003-03-18,15.09,14.82,15.0,8213600
764,7.27,14.95,2003-03-19,15.15,14.79,15.07,5047000
765,7.25,14.91,2003-03-20,14.99,14.6,14.93,5827800
766,7.29,15.0,2003-03-21,15.15,14.82,15.09,10641000
767,6.99,14.37,2003-03-24,14.8,14.35,14.67,5753600
768,7.08,14.55,2003-03-25,14.83,14.37,14.41,5989200
769,7.01,14.41,2003-03-26,14.56,14.3,14.55,6369400
770,7.05,14.49,2003-03-27,14.7,14.32,14.32,4371200
771,7.09,14.57,2003-03-28,14.62,14.37,14.4,5189400
772,6.88,14.14,2003-03-31,14.53,14.04,14.33,9166400
773,6.89,14.16,2003-04-01,14.31,14.07,14.2,5512200
774,7.1,14.6,2003-04-02,14.69,14.27,14.36,6120400
775,7.03,14.46,2003-04-03,14.7,14.35,14.56,5204000
776,7.01,14.41,2003-04-04,14.67,14.39,14.52,5215000
777,7.05,14.49,2003-04-07,14.95,14.41,14.85,7030800
778,7.03,14.45,2003-04-08,14.65,14.36,14.51,4604800
779,6.9,14.19,2003-04-09,14.62,14.14,14.52,5240200
780,6.99,14.37,2003-04-10,14.39,14.2,14.2,3825000
781,6.42,13.2,2003-04-11,14.44,12.93,14.05,49739600
782,6.6,13.58,2003-04-14,13.75,13.5,13.71,17962800
783,6.51,13.39,2003-04-15,13.6,13.3,13.59,10856000
784,6.44,13.24,2003-04-16,13.67,12.92,12.99,36292000
785,6.38,13.12,2003-04-17,13.25,12.72,13.2,22009200
786,6.39,13.14,2003-04-21,13.19,12.98,13.13,5440000
787,6.57,13.51,2003-04-22,13.62,13.09,13.18,10734600
788,6.6,13.58,2003-04-23,13.63,13.36,13.53,7488600
789,6.54,13.44,2003-04-24,13.61,13.0,13.52,11611000
790,6.49,13.35,2003-04-25,13.58,13.23,13.46,7332800
791,6.74,13.86,2003-04-28,13.96,13.43,13.48,22742800
792,6.84,14.06,2003-04-29,14.16,13.58,13.98,16365600
793,6.91,14.22,2003-04-30,14.35,13.85,13.93,16363400
794,6.98,14.36,2003-05-01,14.39,14.0,14.25,12241400
795,7.03,14.45,2003-05-02,14.59,14.34,14.46,11470800
796,7.82,16.09,2003-05-05,16.88,14.75,14.77,55561000
797,8.51,17.5,2003-05-06,17.9,16.1,16.12,54089000
798,8.58,17.65,2003-05-07,18.24,17.11,17.33,37656400
799,8.75,18.0,2003-05-08,18.07,17.29,17.7,24562000
800,8.9,18.3,2003-05-09,18.4,17.88,18.33,21013800
801,9.03,18.56,2003-05-12,18.74,18.13,18.15,14977600
802,9.08,18.67,2003-05-13,18.97,17.95,18.43,15957000
803,9.02,18.55,2003-05-14,18.84,18.43,18.83,12696000
804,9.11,18.73,2003-05-15,18.85,18.47,18.6,10178400
805,9.14,18.8,2003-05-16,19.01,18.28,18.59,12201000
806,8.8,18.1,2003-05-19,18.65,18.06,18.53,15924600
807,8.65,17.79,2003-05-20,18.16,17.6,18.1,14865000
808,8.68,17.85,2003-05-21,18.09,17.67,17.79,10893200
809,8.87,18.24,2003-05-22,18.4,17.74,17.89,6373600
810,8.91,18.32,2003-05-23,18.46,17.96,18.21,7382800
811,9.18,18.88,2003-05-27,18.9,17.91,17.96,10361800
812,8.89,18.28,2003-05-28,18.66,18.15,18.5,12131400
813,8.8,18.1,2003-05-29,18.5,17.9,18.29,11920200
814,8.73,17.95,2003-05-30,18.18,17.53,18.12,13669600
815,8.49,17.45,2003-06-02,18.29,17.27,18.1,14949600
816,8.42,17.31,2003-06-03,17.67,17.02,17.44,12887800
817,8.56,17.6,2003-06-04,17.79,17.14,17.3,9685800
818,8.58,17.64,2003-06-05,17.74,17.33,17.45,7339200
819,8.34,17.15,2003-06-06,18.04,17.14,17.74,8621000
820,8.16,16.79,2003-06-09,17.04,16.63,16.94,9284000
821,8.35,17.18,2003-06-10,17.29,16.75,16.89,6308800
822,8.49,17.45,2003-06-11,17.51,16.81,17.15,8039800
823,8.64,17.77,2003-06-12,17.88,17.45,17.55,9021000
824,8.47,17.42,2003-06-13,17.95,17.13,17.75,6830200
825,8.88,18.27,2003-06-16,18.27,17.45,17.6,8518800
826,8.85,18.19,2003-06-17,18.5,17.99,18.41,6338000
827,9.3,19.12,2003-06-18,19.48,18.31,18.45,16249400
828,9.31,19.14,2003-06-19,19.61,18.77,19.36,13626000
829,9.34,19.2,2003-06-20,19.58,18.9,19.35,12733800
830,9.27,19.06,2003-06-23,19.69,18.75,19.3,10977200
831,9.13,18.78,2003-06-24,19.67,18.72,19.47,18370800
832,9.28,19.09,2003-06-25,19.4,18.71,18.86,11779000
833,9.38,19.29,2003-06-26,19.32,18.7,18.7,5775200
834,9.11,18.73,2003-06-27,19.31,18.48,19.3,13064000
835,9.27,19.06,2003-06-30,19.21,18.59,18.68,7934000
836,9.28,19.09,2003-07-01,19.18,18.51,18.87,6464000
837,9.37,19.27,2003-07-02,19.4,19.02,19.03,11617800
838,9.3,19.13,2003-07-03,19.55,18.98,19.0,4920400
839,9.66,19.87,2003-07-07,20.18,19.13,19.27,10224000
840,9.92,20.4,2003-07-08,20.5,19.49,19.52,9169200
841,9.67,19.89,2003-07-09,20.45,19.89,20.21,7630200
842,9.52,19.58,2003-07-10,19.94,19.37,19.88,6104800
843,9.65,19.85,2003-07-11,20.0,19.53,19.66,4887800
844,9.68,19.9,2003-07-14,20.4,19.87,20.01,6728800
845,9.54,19.61,2003-07-15,20.24,19.43,20.02,7380200
