id, name, rating, position, height, foot, rare, pace, shooting, passing, dribbling, defending, heading, diving, handling, kicking, reflexes, speed, positioning
111163, Steeve Elana, 76, GK, 187, Right, 0, , , , , , , 82, 78, 65, 79, 66, 70
111172, Alexandre Alphonse, 66, A, 174, Right, 0, 79, 65, 58, 74, 43, 60, , , , , ,
111195, Andreas Wolf, 74, D, 182, Right, 0, 56, 47, 59, 40, 75, 74, , , , , ,
111206, Sascha Riether, 76, D, 174, Right, 0, 77, 58, 74, 69, 72, 74, , , , , ,
111238, Florian Jarjat, 60, D, 181, Left, 0, 53, 44, 58, 46, 63, 74, , , , , ,
111306, Romain Larrieu, 62, GK, 188, Right, 1, , , , , , , 62, 65, 63, 60, 35, 63
111310, Graham Coughlan, 56, D, 188, Right, 0, 30, 16, 25, 19, 68, 64, , , , , ,
111320, Paul Wotton, 60, M, 180, Right, 0, 53, 56, 52, 47, 65, 56, , , , , ,
111329, Paul Connolly, 66, D, 183, Right, 0, 65, 39, 65, 66, 68, 67, , , , , ,
111331, Blair Sturrock, 57, A, 183, Right, 0, 65, 53, 35, 39, 46, 65, , , , , ,
11141, Miroslav Klose, 81, A, 184, Right, 1, 75, 74, 62, 74, 57, 88, , , , , ,
111477, Fabien Audard, 75, GK, 188, Right, 0, , , , , , , 78, 70, 74, 81, 65, 75
111503, Chaouki Ben Saada, 72, A, 170, Left, 1, 73, 66, 66, 77, 47, 57, , , , , ,
111545, Corona, 65, D, 182, Right, 0, 51, 42, 46, 44, 66, 64, , , , , ,
111590, Liam Feeney, 64, M, 183, Right, 1, 82, 50, 58, 69, 50, 51, , , , , ,
11165, Thomas Butler, 60, M, 170, Right, 1, 54, 49, 59, 70, 51, 53, , , , , ,
111661, Carlos Idriss Kameni, 82, GK, 186, Right, 1, , , , , , , 87, 79, 66, 92, 44, 75
111694, Bas Savage, 51, A, 191, Right, 0, 65, 51, 49, 58, 53, 59, , , , , ,
111710, Guilherme Afonso, 58, A, 187, Right, 1, 81, 55, 58, 67, 45, 51, , , , , ,
11215, Florian Bruns, 66, M, 188, Left, 0, 68, 64, 64, 63, 65, 66, , , , , ,
112230, Franck Béria, 76, D, 177, Right, 0, 77, 55, 74, 66, 77, 75, , , , , ,
112243, Sébastien Grax, 64, A, 180, Right, 1, 68, 63, 54, 66, 48, 72, , , , , ,
112244, Jaroslav Plašil, 81, M, 182, Right, 1, 74, 76, 83, 80, 66, 61, , , , , ,
112251, Bertrand Robert, 67, M, 174, Left, 0, 66, 62, 67, 66, 47, 59, , , , , ,
112253, Jérémy Toulalan, 81, M, 183, Right, 0, 64, 53, 79, 70, 79, 72, , , , , ,
112292, Frazer Richardson, 64, D, 178, Right, 0, 66, 50, 58, 59, 67, 64, , , , , ,
112293, Shane Cansdell-Sherriff, 63, D, 182, Left, 0, 60, 33, 61, 58, 65, 70, , , , , ,
112316, Jérémy Mathieu, 76, D, 190, Left, 1, 73, 62, 73, 63, 80, 66, , , , , ,
112352, Rémi Gomis, 71, M, 180, Right, 0, 69, 58, 63, 65, 75, 72, , , , , ,
112358, Cédric Bockhorni, 57, D, 182, Right, 0, 63, 39, 54, 54, 57, 71, , , , , ,
112362, François Zoko, 63, A, 181, Right, 1, 74, 67, 56, 62, 56, 65, , , , , ,
112365, Renaud Cohade, 71, M, 180, Right, 0, 64, 66, 71, 69, 75, 71, , , , , ,
112384, Julien Cardy, 67, M, 176, Right, 0, 68, 51, 71, 67, 59, 64, , , , , ,
112389, Thibault Giresse, 68, M, 172, Left, 0, 73, 65, 67, 67, 48, 42, , , , , ,
112393, Cédric Fauré, 66, A, 186, Right, 1, 52, 70, 50, 60, 49, 78, , , , , ,
112396, Michel Renggli, 63, M, 180, Right, 0, 59, 59, 58, 62, 66, 67, , , , , ,
112496, Matabuena, 65, M, 185, Right, 0, 50, 54, 60, 48, 66, 64, , , , , ,
112542, Sergey Ignashevich, 77, D, 186, Right, 0, 64, 64, 66, 59, 77, 82, , , , , ,
112549, Juanma Ortiz, 68, M, 179, Right, 0, 71, 58, 63, 71, 67, 65, , , , , ,
112552, Iván Hernández, 73, D, 185, Right, 0, 49, 63, 64, 47, 75, 65, , , , , ,
112556, Diego Rivas, 72, M, 180, Right, 1, 57, 55, 64, 48, 78, 55, , , , , ,
112560, Richi, 64, M, 187, Right, 0, 39, 56, 62, 61, 66, 57, , , , , ,
112561, Asen, 63, A, 181, Right, 1, 60, 63, 48, 58, 45, 66, , , , , ,
112593, Josetxo, 67, D, 185, Right, 0, 43, 43, 48, 40, 70, 61, , , , , ,
112594, Pablo Contreras, 77, D, 181, Right, 0, 65, 45, 59, 48, 77, 75, , , , , ,
11260, Jim Goodwin, 61, M, 183, Left, 0, 66, 43, 59, 65, 64, 61, , , , , ,
112628, David Lopez, 74, A, 181, Right, 1, 71, 72, 81, 74, 52, 50, , , , , ,
112640, Antonio López, 74, D, 175, Left, 1, 72, 59, 68, 62, 76, 70, , , , , ,
112647, Culebras, 64, D, 187, Right, 0, 49, 43, 51, 46, 69, 64, , , , , ,
112712, Juninho, 76, M, 178, Right, 1, 59, 82, 84, 79, 58, 61, , , , , ,
112745, Cristian Fiél, 68, M, 182, Left, 0, 54, 63, 66, 64, 69, 59, , , , , ,
112778, Jesús Vázquez, 68, M, 182, Left, 0, 65, 63, 58, 61, 70, 68, , , , , ,
112811, Fousseni Diawara, 66, D, 183, Right, 0, 66, 47, 56, 48, 64, 68, , , , , ,
112847, Jermaine Jones, 77, M, 184, Right, 0, 77, 69, 70, 72, 79, 74, , , , , ,
112875, Peña, 70, D, 170, Left, 0, 72, 49, 69, 63, 68, 64, , , , , ,
11288, Martin Devaney, 61, A, 178, Right, 0, 69, 54, 60, 67, 42, 43, , , , , ,
112883, Clavero, 62, D, 175, Left, 0, 71, 37, 60, 51, 66, 54, , , , , ,
112920, Jaio, 67, D, 186, Right, 0, 52, 36, 44, 39, 71, 63, , , , , ,
112978, Merino, 66, M, 175, Right, 0, 67, 67, 64, 72, 41, 40, , , , , ,
11301, Jon Harley, 61, D, 178, Left, 0, 57, 52, 59, 54, 61, 61, , , , , ,
113045, Mauricio Pinilla, 78, A, 185, Right, 0, 77, 73, 67, 74, 59, 81, , , , , ,
113176, Federico Balzaretti, 80, D, 178, Left, 0, 83, 60, 78, 78, 72, 71, , , , , ,
113184, Davide Mandelli, 73, D, 190, Left, 1, 48, 42, 57, 43, 77, 78, , , , , ,
113188, Vlada Avramov, 68, GK, 187, Right, 0, , , , , , , 69, 65, 63, 72, 56, 72
113219, Michele Marcolini, 71, M, 173, Left, 1, 65, 69, 75, 65, 64, 59, , , , , ,
113220, Paolo Zanetti, 66, M, 186, Right, 0, 64, 50, 67, 61, 70, 64, , , , , ,
113278, Francesco Modesto, 72, M, 177, Left, 1, 77, 59, 72, 68, 71, 64, , , , , ,
113343, Almunia, 74, GK, 193, Right, 1, , , , , , , 76, 74, 77, 75, 50, 68
11336, Matthew Spring, 61, M, 183, Right, 1, 48, 64, 69, 52, 57, 52, , , , , ,
113384, Saizar, 65, A, 175, Right, 0, 69, 63, 58, 61, 61, 64, , , , , ,
113386, Sarriegi, 69, D, 185, Right, 0, 63, 53, 58, 55, 68, 67, , , , , ,
113399, Sastre, 65, D, 179, Right, 0, 63, 50, 65, 55, 71, 53, , , , , ,
113419, Rubén Suárez, 74, M, 167, Left, 1, 68, 75, 75, 72, 50, 58, , , , , ,
113422, David Villa, 88, A, 175, Right, 1, 85, 89, 73, 86, 57, 73, , , , , ,
113428, Alejandro, 60, GK, 183, Right, 1, , , , , , , 59, 65, 55, 61, 56, 62
113458, David Bauzá, 65, M, 188, Left, 0, 42, 51, 59, 58, 66, 46, , , , , ,
11346, Emmerson Boyce, 72, D, 184, Right, 0, 54, 36, 53, 57, 74, 75, , , , , ,
11348, Steve Howard, 64, A, 191, Right, 1, 31, 64, 44, 51, 67, 86, , , , , ,
113488, Arzu, 66, M, 184, Right, 0, 38, 54, 60, 53, 71, 65, , , , , ,
113521, Moha, 64, A, 170, Left, 0, 68, 58, 63, 65, 59, 56, , , , , ,
113524, Nino, 71, A, 169, Right, 1, 74, 71, 58, 67, 52, 62, , , , , ,
113555, Emilio Rentería, 66, A, 175, Right, 1, 71, 68, 49, 62, 57, 60, , , , , ,
11358, Lee Mansell, 60, M, 175, Right, 0, 56, 32, 60, 58, 66, 56, , , , , ,
11381, Matt Gilks, 71, GK, 185, Right, 0, , , , , , , 73, 68, 66, 74, 44, 72
11386, Clive Platt, 61, A, 193, Right, 1, 51, 56, 32, 51, 56, 78, , , , , ,
113931, Ortiz, 66, A, 172, Right, 0, 65, 57, 66, 67, 55, 56, , , , , ,
113942, Sorribas, 61, M, 179, Right, 0, 50, 42, 55, 48, 65, 54, , , , , ,
114008, Nacho Rodríguez, 64, A, 180, Left, 1, 69, 64, 55, 68, 44, 58, , , , , ,
114038, Javier Baraja, 67, D, 179, Right, 0, 58, 61, 65, 59, 68, 68, , , , , ,
114040, Nano, 73, D, 186, Left, 0, 53, 43, 56, 51, 75, 74, , , , , ,
114082, Robbie Russell, 67, D, 180, Right, 1, 88, 51, 60, 58, 70, 63, , , , , ,
114123, Andriy Voronin, 80, A, 176, Right, 1, 74, 81, 81, 79, 53, 68, , , , , ,
114126, Christian Wetklo, 72, GK, 190, Right, 1, , , , , , , 74, 70, 73, 73, 45, 68
11414, Andrew Dawson, 68, D, 175, Left, 0, 53, 58, 58, 44, 70, 70, , , , , ,
11415, Nathan Stanton, 57, D, 175, Right, 0, 52, 26, 31, 41, 62, 68, , , , , ,
11427, Marcel Maltritz, 70, D, 186, Right, 0, 53, 47, 53, 43, 72, 72, , , , , ,
11430, Jamie McCombe, 64, D, 196, Right, 1, 54, 28, 41, 28, 71, 69, , , , , ,
114356, Marco Wölfli, 71, GK, 186, Left, 1, , , , , , , 71, 67, 74, 78, 64, 68
114555, Luigi Pieroni, 66, A, 187, Right, 0, 70, 64, 45, 52, 51, 73, , , , , ,
114604, Juanma, 63, GK, 182, Left, 1, , , , , , , 59, 62, 56, 66, 48, 68
114663, Abraham Paz, 73, D, 178, Right, 1, 62, 53, 70, 55, 73, 82, , , , , ,
114734, Iñaki Bea, 68, D, 185, Right, 0, 53, 41, 49, 43, 72, 71, , , , , ,
11474, Dean Bennett, 55, M, 183, Right, 0, 32, 52, 57, 48, 59, 61, , , , , ,
114764, Iraizoz, 81, GK, 191, Right, 1, , , , , , , 77, 86, 75, 82, 57, 84
11488, Mike Edwards, 60, D, 183, Right, 0, 49, 28, 43, 30, 63, 65, , , , , ,
11489, Andy Holt, 55, D, 185, Left, 1, 41, 48, 46, 36, 64, 75, , , , , ,
11495, Jérémy Hénin, 66, D, 186, Right, 0, 32, 25, 59, 43, 67, 75, , , , , ,
11496, Gary Alexander, 63, A, 180, Right, 1, 45, 65, 39, 53, 58, 72, , , , , ,
114960, Cristian, 60, D, 169, Right, 1, 77, 45, 60, 63, 54, 59, , , , , ,
115519, Bruno Berner, 60, D, 185, Left, 0, 49, 50, 59, 58, 66, 68, , , , , ,
115533, Diego Benaglio, 78, GK, 194, Right, 0, , , , , , , 81, 73, 71, 80, 58, 77
115577, Armando, 64, D, 186, Right, 1, 51, 35, 44, 39, 71, 69, , , , , ,
11574, Peter Murphy, 63, D, 183, Left, 0, 52, 32, 52, 48, 67, 67, , , , , ,
11576, Marchena, 79, D, 183, Right, 0, 50, 54, 71, 63, 79, 71, , , , , ,
115768, Calatayud, 74, GK, 191, Right, 1, , , , , , , 76, 71, 64, 80, 56, 74
115823, Mario Eggimann, 70, D, 189, Right, 0, 39, 40, 48, 43, 72, 75, , , , , ,
115888, Christofer Heimeroth, 70, GK, 194, Right, 0, , , , , , , 71, 70, 64, 74, 44, 69
115909, Rubén Castro, 75, A, 174, Right, 0, 81, 71, 57, 76, 44, 67, , , , , ,
115926, Pedro Vega, 64, M, 168, Left, 1, 74, 66, 64, 64, 42, 54, , , , , ,
11595, Richie Foran, 69, A, 185, Left, 0, 62, 67, 65, 69, 60, 67, , , , , ,
116024, Christian Bermúdez, 73, M, 160, Right, 1, 88, 65, 69, 78, 38, 52, , , , , ,
116197, Ricardo Fuller, 75, A, 191, Right, 0, 72, 72, 56, 77, 58, 74, , , , , ,
116227, Mathias Kouo-Doumbé, 64, D, 185, Right, 1, 64, 35, 47, 46, 71, 69, , , , , ,
116308, Rod Fanni, 79, D, 186, Right, 1, 82, 53, 74, 70, 81, 81, , , , , ,
116309, Eric Chelle, 69, D, 179, Left, 0, 37, 39, 60, 40, 70, 80, , , , , ,
116314, David Martin, 63, GK, 188, Right, 1, , , , , , , 67, 52, 67, 73, 50, 62
116334, Bertrand Laquait, 71, GK, 185, Right, 1, , , , , , , 72, 74, 69, 72, 30, 72
116335, Olivier Sorin, 75, GK, 189, Right, 0, , , , , , , 76, 80, 74, 72, 65, 78
116346, Benjamin Nicaise, 66, M, 183, Right, 0, 64, 66, 64, 55, 70, 69, , , , , ,
116368, Youssouf Hadji, 79, A, 183, Right, 1, 80, 74, 72, 79, 59, 84, , , , , ,
116391, Fabrice Abriel, 73, M, 176, Right, 1, 68, 63, 76, 74, 69, 64, , , , , ,
11645, Paul Morgan, 56, D, 183, Right, 0, 52, 18, 28, 29, 59, 68, , , , , ,
116479, François Pantxi Sirieix, 64, M, 180, Right, 0, 64, 59, 61, 60, 67, 64, , , , , ,
116491, Nicolas Marin, 59, A, 171, Right, 0, 69, 57, 58, 62, 45, 40, , , , , ,
116494, Cédric Carrasso, 80, GK, 187, Right, 1, , , , , , , 80, 75, 80, 81, 62, 80
11658, Peter Gain, 59, M, 175, Left, 0, 52, 56, 58, 53, 59, 58, , , , , ,
116620, Nikolče Noveski, 75, D, 190, Left, 0, 44, 53, 58, 35, 77, 67, , , , , ,
116629, Marco Kurth, 62, M, 178, Right, 0, 60, 54, 62, 57, 62, 53, , , , , ,
116655, Pascal Berenguer, 71, M, 175, Right, 1, 62, 71, 69, 58, 71, 72, , , , , ,
116677, Cédric Kanté, 72, D, 181, Left, 0, 66, 46, 61, 45, 73, 74, , , , , ,
11671, Richard Logan, 59, A, 185, Right, 0, 53, 56, 44, 52, 52, 65, , , , , ,
116745, Grégory Malicki, 68, GK, 188, Left, 0, , , , , , , 70, 65, 65, 74, 35, 67
116762, Sébastien Roudet, 74, M, 180, Left, 1, 71, 69, 76, 75, 59, 43, , , , , ,
116866, Geoffrey Dernis, 74, A, 171, Left, 1, 74, 77, 75, 73, 57, 52, , , , , ,
116917, Damien Perquis, 61, GK, 184, Right, 0, , , , , , , 59, 62, 60, 61, 46, 69
116938, Jérémie Janot, 76, GK, 176, Left, 0, , , , , , , 77, 72, 66, 78, 51, 76
116952, Julien Sablé, 70, M, 181, Right, 1, 56, 70, 72, 67, 71, 66, , , , , ,
11696, Justin Richards, 58, A, 183, Right, 0, 62, 59, 43, 50, 49, 66, , , , , ,
11698, Nathan Ellington, 66, A, 178, Right, 0, 74, 67, 44, 66, 55, 65, , , , , ,
117022, Oscar Ewolo, 71, M, 171, Right, 0, 58, 54, 65, 63, 64, 60, , , , , ,
117062, Olivier Blondel, 64, GK, 187, Right, 1, , , , , , , 69, 63, 58, 60, 51, 65
117063, Nicolas Douchez, 79, GK, 186, Right, 0, , , , , , , 80, 77, 70, 82, 62, 78
117094, Mathieu Béda, 65, D, 186, Left, 0, 50, 42, 47, 48, 70, 71, , , , , ,
117096, Laurent Batlles, 71, M, 174, Right, 1, 52, 71, 71, 72, 56, 63, , , , , ,
117109, Hervé Bugnet, 63, A, 174, Right, 1, 69, 65, 48, 69, 41, 62, , , , , ,
117249, Daniel Göhlert, 63, D, 186, Right, 1, 54, 38, 45, 49, 70, 62, , , , , ,
117343, Eric Hassli, 70, A, 193, Right, 1, 56, 71, 52, 68, 62, 73, , , , , ,
117385, Ibrahima Sonko, 67, D, 191, Right, 0, 65, 36, 42, 45, 69, 72, , , , , ,
117424, Amor Kehiha, 61, D, 180, Right, 0, 53, 51, 63, 47, 62, 62, , , , , ,
117438, Nassim Akrour, 65, A, 181, Right, 1, 33, 68, 52, 62, 53, 82, , , , , ,
117492, David Ducourtioux, 72, D, 177, Right, 1, 57, 55, 74, 62, 69, 70, , , , , ,
117631, Malte Metzelder, 63, M, 195, Right, 1, 26, 54, 59, 51, 72, 59, , , , , ,
117655, Gledson, 63, D, 190, Right, 1, 31, 48, 44, 40, 71, 59, , , , , ,
1178, Paolo Cannavaro, 78, D, 185, Right, 0, 58, 54, 67, 59, 78, 83, , , , , ,
11785, Lee Johnson, 66, M, 168, Right, 0, 71, 62, 67, 66, 61, 60, , , , , ,
11787, Adam Lockwood, 63, D, 183, Right, 0, 57, 31, 44, 54, 67, 66, , , , , ,
117893, Paulo César, 72, A, 175, Right, 0, 78, 65, 62, 73, 55, 68, , , , , ,
1179, Gianluigi Buffon, 85, GK, 191, Right, 1, , , , , , , 85, 86, 65, 82, 54, 86
11791, Sylvain Marchal, 68, D, 184, Right, 0, 31, 44, 62, 40, 69, 71, , , , , ,
11797, Anthony Tonkin, 55, D, 182, Left, 0, 51, 18, 38, 39, 61, 57, , , , , ,
11800, Chris Weale, 64, GK, 188, Left, 1, , , , , , , 65, 60, 61, 70, 56, 68
118054, Thomas Broich, 72, A, 182, Right, 1, 64, 68, 73, 73, 46, 60, , , , , ,
11808, Gianpaolo Bellini, 71, D, 180, Right, 0, 67, 53, 67, 60, 71, 59, , , , , ,
11814, Bernt Evens, 65, D, 192, Left, 0, 55, 48, 60, 44, 71, 55, , , , , ,
11824, Andy Warrington, 60, GK, 191, Right, 0, , , , , , , 62, 61, 54, 60, 52, 59
11834, Mark Arber, 59, D, 185, Left, 0, 52, 41, 45, 36, 64, 70, , , , , ,
118359, Lee Miller, 64, A, 188, Right, 1, 67, 65, 55, 65, 59, 77, , , , , ,
11841, Mark Gower, 67, M, 180, Right, 0, 53, 61, 69, 63, 64, 56, , , , , ,
118646, Ian Henderson, 64, A, 179, Right, 0, 71, 60, 55, 61, 43, 56, , , , , ,
118662, Paul Hayes, 65, A, 183, Right, 0, 63, 64, 60, 62, 59, 61, , , , , ,
118794, Andy Lonergan, 71, GK, 192, Left, 0, , , , , , , 73, 69, 68, 75, 50, 67
119152, Kolo Touré, 83, D, 183, Right, 1, 75, 63, 59, 55, 82, 82, , , , , ,
11918, Kevin Davies, 77, A, 183, Right, 1, 55, 73, 59, 72, 70, 89, , , , , ,
119233, Tyrone Mears, 73, D, 180, Right, 1, 76, 60, 72, 71, 72, 69, , , , , ,
119275, Robert Earnshaw, 73, A, 173, Right, 1, 91, 67, 54, 71, 51, 63, , , , , ,
119363, Stephen Purches, 59, D, 180, Left, 0, 62, 30, 37, 45, 60, 57, , , , , ,
11941, Stefan Wessels, 67, GK, 190, Right, 0, , , , , , , 72, 64, 53, 71, 52, 64
119422, Leon Johnson, 61, D, 183, Left, 0, 72, 20, 31, 24, 69, 63, , , , , ,
11944, Habib Beye, 68, D, 182, Right, 0, 55, 43, 66, 61, 73, 74, , , , , ,
119689, Jermaine Easter, 63, A, 175, Right, 1, 75, 60, 51, 62, 49, 62, , , , , ,
119711, Chris Greenacre, 62, A, 180, Right, 0, 63, 60, 42, 56, 52, 69, , , , , ,
119723, Lee Williamson, 64, M, 178, Right, 1, 78, 57, 66, 66, 68, 70, , , , , ,
1198, Filippo Inzaghi, 76, A, 181, Right, 0, 51, 69, 42, 54, 35, 69, , , , , ,
11983, Brad Friedel, 81, GK, 188, Right, 1, , , , , , , 77, 83, 80, 82, 45, 84
119834, Richie Wellens, 68, M, 175, Right, 0, 53, 63, 69, 69, 66, 57, , , , , ,
119839, Danny Coid, 59, D, 180, Right, 0, 65, 50, 61, 53, 59, 65, , , , , ,
119852, Matthew Blinkhorn, 57, A, 183, Right, 0, 62, 54, 32, 55, 40, 64, , , , , ,
11998, Thomas Kleine, 69, D, 191, Right, 0, 49, 44, 50, 35, 73, 77, , , , , ,
120018, Dean Hammond, 66, M, 183, Right, 0, 65, 58, 62, 63, 67, 63, , , , , ,
120054, Simon Lappin, 66, M, 180, Left, 0, 53, 57, 69, 67, 58, 58, , , , , ,
120060, Rémi Mareval, 66, D, 182, Left, 0, 76, 61, 70, 62, 67, 70, , , , , ,
120061, Hugh Murray, 61, M, 178, Right, 1, 72, 45, 66, 66, 62, 69, , , , , ,
12011, Cristiano Lupatelli, 69, GK, 189, Left, 0, , , , , , , 68, 69, 62, 71, 33, 70
120202, Paulo Ferreira, 74, D, 183, Right, 0, 60, 39, 71, 65, 74, 74, , , , , ,
120238, Francesco Lodi, 71, M, 183, Left, 1, 52, 73, 77, 73, 57, 52, , , , , ,
120270, Simone Tiribocchi, 73, A, 178, Right, 1, 70, 73, 54, 63, 60, 73, , , , , ,
120274, Antonio Di Natale, 86, A, 170, Right, 1, 86, 85, 81, 87, 53, 60, , , , , ,
120297, Keith Southern, 68, M, 178, Right, 0, 61, 65, 72, 66, 71, 70, , , , , ,
120304, Jean Makoun, 78, M, 173, Right, 0, 76, 60, 73, 73, 73, 82, , , , , ,
120305, Benjamin Gavanon, 67, M, 180, Right, 0, 58, 57, 69, 58, 68, 62, , , , , ,
120306, Laurent Pionnier, 68, GK, 184, Right, 0, , , , , , , 65, 70, 62, 74, 44, 76
120309, Copa, 72, GK, 180, Right, 1, , , , , , , 76, 68, 53, 83, 64, 61
120312, Michael Dawson, 80, D, 188, Right, 1, 67, 31, 51, 30, 82, 85, , , , , ,
120313, Craig Westcarr, 62, A, 180, Right, 1, 88, 58, 48, 63, 45, 70, , , , , ,
120339, Martin Bergvold, 70, M, 184, Left, 0, 71, 57, 70, 64, 63, 64, , , , , ,
120415, Scott Shearer, 59, GK, 191, Right, 0, , , , , , , 64, 61, 57, 60, 37, 54
120533, Pepe, 85, D, 188, Right, 1, 75, 48, 62, 60, 84, 83, , , , , ,
12070, Christoph Dabrowski, 73, M, 195, Right, 1, 58, 62, 67, 54, 79, 74, , , , , ,
120718, Fabio Coltorti, 68, GK, 197, Right, 0, , , , , , , 71, 69, 71, 72, 62, 65
1210, Massimo Donati, 70, M, 186, Right, 0, 63, 64, 70, 60, 71, 68, , , , , ,
121122, Simon Rolfes, 82, M, 191, Left, 0, 64, 65, 78, 69, 79, 74, , , , , ,
121134, Alexander Walke, 69, GK, 189, Right, 0, , , , , , , 70, 66, 64, 73, 56, 66
121170, Alexander Meier, 73, M, 196, Right, 1, 60, 74, 73, 70, 69, 65, , , , , ,
121185, Christian Schulz, 75, D, 185, Left, 0, 62, 52, 72, 63, 76, 76, , , , , ,
121193, Nelson Haedo Valdez, 76, A, 178, Right, 0, 79, 72, 60, 72, 66, 84, , , , , ,
12139, Ben Futcher, 58, D, 200, Left, 1, 47, 31, 42, 38, 65, 59, , , , , ,
12156, Jamie Day, 54, M, 176, Left, 0, 62, 45, 50, 54, 56, 56, , , , , ,
121568, Mikkel Thygesen, 71, M, 184, Right, 1, 74, 71, 69, 69, 64, 67, , , , , ,
121591, Brandão, 73, A, 189, Left, 1, 63, 73, 60, 58, 64, 72, , , , , ,
121622, Anatoliy Tymoshchuk, 80, M, 181, Right, 0, 61, 65, 74, 62, 79, 77, , , , , ,
12164, Phil Smith, 58, GK, 185, Right, 0, , , , , , , 65, 52, 63, 61, 23, 58
12167, Toifilou Maoulida, 68, A, 184, Right, 0, 73, 64, 63, 69, 48, 71, , , , , ,
1219, Christian Abbiati, 83, GK, 191, Right, 1, , , , , , , 84, 82, 67, 87, 50, 81
121901, Ilčo Naumoski, 62, A, 191, Right, 0, 63, 60, 47, 62, 58, 66, , , , , ,
121922, Daniel Wolf, 59, M, 184, Left, 0, 69, 52, 58, 60, 56, 65, , , , , ,
121933, René Adler, 84, GK, 190, Right, 1, , , , , , , 88, 82, 65, 86, 52, 82
121937, Michael Rensing, 77, GK, 190, Right, 0, , , , , , , 80, 70, 68, 85, 63, 73
121939, Philipp Lahm, 87, D, 170, Right, 1, 83, 59, 82, 82, 77, 67, , , , , ,
121940, Christian Lell, 70, D, 183, Right, 1, 81, 40, 65, 59, 72, 69, , , , , ,
121944, Bastian Schweinsteiger, 87, M, 183, Right, 1, 63, 83, 86, 82, 78, 68, , , , , ,
121945, Piotr Trochowski, 79, M, 169, Right, 1, 80, 81, 77, 83, 47, 62, , , , , ,
121971, Daniel Ziebig, 65, D, 183, Left, 0, 72, 55, 62, 62, 66, 64, , , , , ,
121988, Lukas Kruse, 62, GK, 185, Right, 0, , , , , , , 68, 59, 56, 64, 59, 57
122040, Mahir Sağlık, 69, A, 178, Left, 0, 75, 63, 46, 71, 49, 65, , , , , ,
122048, Oliver Kirch, 68, M, 183, Right, 0, 68, 55, 69, 66, 63, 61, , , , , ,
122052, Jörg Hahnel, 64, GK, 186, Right, 1, , , , , , , 62, 63, 60, 70, 50, 61
122066, Ronny König, 63, A, 190, Left, 1, 51, 64, 47, 51, 58, 71, , , , , ,
122118, Marjan Petkovic, 66, GK, 186, Right, 0, , , , , , , 68, 66, 66, 67, 54, 62
122124, Oliver Barth, 67, D, 188, Left, 0, 35, 38, 53, 40, 70, 65, , , , , ,
122269, Lee Beevers, 57, D, 186, Right, 0, 60, 43, 60, 37, 62, 64, , , , , ,
122270, Peter Sweeney, 59, M, 183, Left, 0, 55, 48, 63, 61, 46, 48, , , , , ,
122361, Marco Donadel, 75, M, 179, Right, 0, 67, 65, 76, 73, 72, 68, , , , , ,
122445, Kwame Quansah, 69, M, 172, Right, 0, 74, 60, 64, 69, 66, 62, , , , , ,
122574, Steven Whittaker, 71, D, 185, Right, 1, 84, 58, 68, 68, 74, 69, , , , , ,
122586, Ryan Stevenson, 67, M, 180, Right, 0, 67, 65, 63, 67, 64, 68, , , , , ,
12259, Seydou Keita, 80, M, 183, Left, 1, 68, 74, 70, 70, 82, 80, , , , , ,
122649, Logan Bailly, 66, GK, 189, Left, 0, , , , , , , 71, 56, 66, 72, 57, 63
12265, Owen Hargreaves, 80, M, 180, Right, 0, 74, 67, 78, 73, 77, 69, , , , , ,
122653, Birger Maertens, 69, D, 182, Right, 0, 33, 36, 59, 45, 74, 69, , , , , ,
122656, Kevin Roelandts, 67, M, 185, Right, 0, 45, 69, 67, 66, 59, 66, , , , , ,
122660, Jimmy Hempte, 67, D, 180, Left, 0, 69, 66, 70, 61, 66, 58, , , , , ,
122718, Philipp Heerwagen, 66, GK, 193, Right, 0, , , , , , , 69, 63, 61, 70, 52, 63
122723, Maximillian Nicu, 69, M, 185, Right, 0, 74, 69, 68, 72, 52, 59, , , , , ,
122792, Benjamin De Ceulaer, 71, A, 175, Right, 0, 78, 68, 65, 75, 45, 48, , , , , ,
122827, Bram Verbist, 66, GK, 182, Right, 0, , , , , , , 66, 64, 72, 71, 61, 63
122849, Arouna Koné, 73, A, 182, Right, 1, 83, 71, 52, 77, 49, 68, , , , , ,
12294, Stefan Lexa, 64, M, 180, Right, 1, 67, 66, 62, 66, 49, 55, , , , , ,
123073, Markus Heikkinen, 69, M, 185, Left, 0, 65, 49, 63, 63, 73, 75, , , , , ,
123116, Sanharib Malki, 64, A, 180, Right, 1, 75, 61, 49, 60, 49, 71, , , , , ,
123159, Antoni Łukasiewicz, 61, M, 188, Right, 0, 66, 47, 54, 59, 67, 64, , , , , ,
123463, Jermaine Pennant, 77, M, 175, Right, 1, 90, 64, 75, 82, 53, 57, , , , , ,
1235, Mancini, 73, A, 183, Right, 1, 65, 75, 68, 76, 60, 55, , , , , ,
12357, Sascha Rösler, 67, A, 185, Left, 0, 70, 67, 64, 64, 60, 69, , , , , ,
123576, Marco Borriello, 80, A, 185, Left, 1, 71, 77, 59, 74, 60, 81, , , , , ,
123581, Christian Obodo, 69, M, 176, Right, 0, 66, 64, 70, 67, 68, 57, , , , , ,
