City,Edition,Sport,Discipline,Athlete,NOC,Gender,Event,Event_gender,Medal
Paris,1900,Athletics,Athletics,"BAUER, Rudolf",HUN,Men,discus throw,M,Gold
Paris,1900,Athletics,Athletics,"JANDA, Frantisek",BOH,Men,discus throw,M,Silver
Paris,1900,Athletics,Athletics,"MCCRACKEN, Josiah",USA,Men,hammer throw,M,Bronze
Paris,1900,Athletics,Athletics,"FLANAGAN, John Jesus",USA,Men,hammer throw,M,Gold
Paris,1900,Athletics,Athletics,"HARE, Thomas Truxton",USA,Men,hammer throw,M,Silver
Paris,1900,Athletics,Athletics,"GÖNCZY, Lajos",HUN,Men,high jump,M,Bronze
Paris,1900,Athletics,Athletics,"BAXTER, Irving",USA,Men,high jump,M,Gold
Paris,1900,Athletics,Athletics,"LEAHY, Patrick Joseph",GBR,Men,high jump,M,Silver
Paris,1900,Athletics,Athletics,"SHELDON, Lewis Pendleton",USA,Men,"high jump, standing",M,Bronze
Paris,1900,Athletics,Athletics,"EWRY, Ray",USA,Men,"high jump, standing",M,Gold
Paris,1900,Athletics,Athletics,"BAXTER, Irving",USA,Men,"high jump, standing",M,Silver
Paris,1900,Athletics,Athletics,"LEAHY, Patrick Joseph",GBR,Men,long jump,M,Bronze
Paris,1900,Athletics,Athletics,"KRAENZLEIN, Alvin",USA,Men,long jump,M,Gold
Paris,1900,Athletics,Athletics,"PRINSTEIN, Meyer",USA,Men,long jump,M,Silver
Paris,1900,Athletics,Athletics,"TORCHEBOEUF, Emile",FRA,Men,"long jump, standing",M,Bronze
Paris,1900,Athletics,Athletics,"EWRY, Ray",USA,Men,"long jump, standing",M,Gold
Paris,1900,Athletics,Athletics,"BAXTER, Irving",USA,Men,"long jump, standing",M,Silver
Paris,1900,Athletics,Athletics,"FAST, Ernst",SWE,Men,marathon,M,Bronze
Paris,1900,Athletics,Athletics,"THEATO, Michel",FRA,Men,marathon,M,Gold
Paris,1900,Athletics,Athletics,"CHAMPION, Emile",FRA,Men,marathon,M,Silver
Paris,1900,Athletics,Athletics,"ANDERSEN, Carl Albert",NOR,Men,pole vault,M,Bronze
Paris,1900,Athletics,Athletics,"BAXTER, Irving",USA,Men,pole vault,M,Gold
Paris,1900,Athletics,Athletics,"COLKETT, Meredith Bright",USA,Men,pole vault,M,Silver
Paris,1900,Athletics,Athletics,"GARRETT, Robert",USA,Men,shot put,M,Bronze
Paris,1900,Athletics,Athletics,"SHELDON, Richard",USA,Men,shot put,M,Gold
Paris,1900,Athletics,Athletics,"MCCRACKEN, Josiah",USA,Men,shot put,M,Silver
Paris,1900,Athletics,Athletics,"SHELDON, Lewis Pendleton",USA,Men,triple jump,M,Bronze
Paris,1900,Athletics,Athletics,"PRINSTEIN, Meyer",USA,Men,triple jump,M,Gold
Paris,1900,Athletics,Athletics,"CONNOLLY, James",USA,Men,triple jump,M,Silver
Paris,1900,Athletics,Athletics,"GARRETT, Robert",USA,Men,"triple jump, standing",M,Bronze
Paris,1900,Athletics,Athletics,"EWRY, Ray",USA,Men,"triple jump, standing",M,Gold
Paris,1900,Athletics,Athletics,"BAXTER, Irving",USA,Men,"triple jump, standing",M,Silver
Paris,1900,Basque Pelota,Basque Pelota,"De AMEZOLA y ASPIZUA, José",ESP,Men,cesta punta,M,Gold
Paris,1900,Basque Pelota,Basque Pelota,"VILLOTA BAQUIOLA, Francisco",ESP,Men,cesta punta,M,Gold
Paris,1900,Basque Pelota,Basque Pelota,"DURQUETTY, Maurice",FRA,Men,cesta punta,M,Silver
Paris,1900,Basque Pelota,Basque Pelota,ETCHEGARAY,FRA,Men,cesta punta,M,Silver
Paris,1900,Cricket,Cricket,"BEACHCROFT, Charles",GBR,Men,cricket,M,Gold
Paris,1900,Cricket,Cricket,"BIRKETT, Arthur Ernest",GBR,Men,cricket,M,Gold
Paris,1900,Cricket,Cricket,"BOWERMAN, Alfred James",GBR,Men,cricket,M,Gold
Paris,1900,Cricket,Cricket,"BUCKLEY, George John",GBR,Men,cricket,M,Gold
Paris,1900,Cricket,Cricket,"BURCHELL, Francis Romulus",GBR,Men,cricket,M,Gold
Paris,1900,Cricket,Cricket,"CHRISTIAN, Frederick William",GBR,Men,cricket,M,Gold
Paris,1900,Cricket,Cricket,"CORNER, Harry Richard",GBR,Men,cricket,M,Gold
Paris,1900,Cricket,Cricket,"CUMING, Frederick Wlliam",GBR,Men,cricket,M,Gold
Paris,1900,Cricket,Cricket,"DONNE, William Stephen",GBR,Men,cricket,M,Gold
Paris,1900,Cricket,Cricket,"POWLESLAND, Alfred James",GBR,Men,cricket,M,Gold
Paris,1900,Cricket,Cricket,"SYMES, John",GBR,Men,cricket,M,Gold
Paris,1900,Cricket,Cricket,"TOLLER, Montagu Henry",GBR,Men,cricket,M,Gold
Paris,1900,Cricket,Cricket,"ANDERSON, W.",FRA,Men,cricket,M,Silver
Paris,1900,Cricket,Cricket,"ATTRILL, W.T.",FRA,Men,cricket,M,Silver
Paris,1900,Cricket,Cricket,"BRAID, J.",FRA,Men,cricket,M,Silver
Paris,1900,Cricket,Cricket,"BROWNING, W.",FRA,Men,cricket,M,Silver
Paris,1900,Cricket,Cricket,"HORNE, R.",FRA,Men,cricket,M,Silver
Paris,1900,Cricket,Cricket,"JORDAN, T.H.",FRA,Men,cricket,M,Silver
Paris,1900,Cricket,Cricket,"MCEVOY, A.",FRA,Men,cricket,M,Silver
Paris,1900,Cricket,Cricket,"ROBINSON, D.",FRA,Men,cricket,M,Silver
Paris,1900,Cricket,Cricket,"ROQUES, F.",FRA,Men,cricket,M,Silver
Paris,1900,Cricket,Cricket,"SCHNEIDAU, A.J.",FRA,Men,cricket,M,Silver
Paris,1900,Cricket,Cricket,"TERRY, Henry John",FRA,Men,cricket,M,Silver
Paris,1900,Cricket,Cricket,"TOMALIN, P.H.",FRA,Men,cricket,M,Silver
Paris,1900,Croquet,Croquet,AUMOITTE,FRA,Men,double,M,Gold
Paris,1900,Croquet,Croquet,JOHIN,FRA,Men,double,M,Gold
Paris,1900,Croquet,Croquet,WAYDELICH,FRA,Men,individual 1 ball,M,Bronze
Paris,1900,Croquet,Croquet,AUMOITTE,FRA,Men,individual 1 ball,M,Gold
Paris,1900,Croquet,Croquet,JOHIN,FRA,Men,individual 1 ball,M,Silver
Paris,1900,Croquet,Croquet,SAUTREAU,FRA,Men,individual 2 balls,M,Bronze
Paris,1900,Croquet,Croquet,WAYDELICH,FRA,Men,individual 2 balls,M,Gold
Paris,1900,Croquet,Croquet,VIGNEROT,FRA,Men,individual 2 balls,M,Silver
Paris,1900,Cycling,Cycling Track,"DAUMAIN, .....",FRA,Men,25 kilometres,M,Bronze
Paris,1900,Cycling,Cycling Track,"BASTIEN, Louis",FRA,Men,25 kilometres,M,Gold
Paris,1900,Cycling,Cycling Track,"HILDEBRAND, Louis",FRA,Men,25 kilometres,M,Silver
Paris,1900,Cycling,Cycling Track,"LAKE, John Henry",USA,Men,Sprint indivual,M,Bronze
Paris,1900,Cycling,Cycling Track,"TAILLANDIER, Georges",FRA,Men,Sprint indivual,M,Gold
Paris,1900,Cycling,Cycling Track,"SANZ, Fernand",FRA,Men,Sprint indivual,M,Silver
Paris,1900,Equestrian,Jumping,"VAN DE POELE, Georges",BEL,Men,high jump,X,Bronze
Paris,1900,Equestrian,Jumping,"GARDERES, Dominique Maximien",FRA,Men,high jump,X,Gold
Paris,1900,Equestrian,Jumping,"TRISSINO, Gian Giorgio",ITA,Men,high jump,X,Gold
Paris,1900,Equestrian,Jumping,"DE CHAMPSAVIN, Louis",FRA,Men,individual,X,Bronze
Paris,1900,Equestrian,Jumping,"HAEGEMAN, Aimé",BEL,Men,individual,X,Gold
Paris,1900,Equestrian,Jumping,"VAN DE POELE, Georges",BEL,Men,individual,X,Silver
Paris,1900,Equestrian,Jumping,DE BELLEGARDE,FRA,Men,long jump individual,X,Bronze
Paris,1900,Equestrian,Jumping,"VAN LANGHENDONCK, Constant",BEL,Men,long jump individual,X,Gold
Paris,1900,Equestrian,Jumping,"TRISSINO, Gian Giorgio",ITA,Men,long jump individual,X,Silver
Paris,1900,Fencing,Fencing,"SEE, Léon",FRA,Men,épée individual,M,Bronze
Paris,1900,Fencing,Fencing,"FONST, Ramon",CUB,Men,épée individual,M,Gold
Paris,1900,Fencing,Fencing,"PERREE, Louis",FRA,Men,épée individual,M,Silver
Paris,1900,Fencing,Fencing,"SEE, Léon",FRA,Men,"épée, amateurs and masters",M,Bronze
Paris,1900,Fencing,Fencing,"AYAT, Albert",FRA,Men,"épée, amateurs and masters",M,Gold
Paris,1900,Fencing,Fencing,"FONST, Ramon",CUB,Men,"épée, amateurs and masters",M,Silver
Paris,1900,Fencing,Fencing,"LAURENT, Henri",FRA,Men,"épée, masters",M,Bronze
Paris,1900,Fencing,Fencing,"AYAT, Albert",FRA,Men,"épée, masters",M,Gold
Paris,1900,Fencing,Fencing,"BOUGNOL, Emile",FRA,Men,"épée, masters",M,Silver
Paris,1900,Fencing,Fencing,"BOULENGER, Marcel Jacques",FRA,Men,foil individual,M,Bronze
Paris,1900,Fencing,Fencing,"COSTE, Emile",FRA,Men,foil individual,M,Gold
Paris,1900,Fencing,Fencing,"MASSON, Henri",FRA,Men,foil individual,M,Silver
Paris,1900,Fencing,Fencing,"MIMIAGUE, Jean-Baptiste",FRA,Men,"foil, masters",M,Bronze
Paris,1900,Fencing,Fencing,"MERIGNAC, Lucien",FRA,Men,"foil, masters",M,Gold
Paris,1900,Fencing,Fencing,"KIRCHHOFFER, Alphonse",FRA,Men,"foil, masters",M,Silver
Paris,1900,Fencing,Fencing,"FLESCH, Siegfried",AUT,Men,sabre individual,M,Bronze
Paris,1900,Fencing,Fencing,"DE LA FALAISE, Georges",FRA,Men,sabre individual,M,Gold
Paris,1900,Fencing,Fencing,"THIEBAUT, Léon",FRA,Men,sabre individual,M,Silver
Paris,1900,Fencing,Fencing,"NERALIC, Milan",AUT,Men,"sabre, masters",M,Bronze
Paris,1900,Fencing,Fencing,"CONTE, Antonio",ITA,Men,"sabre, masters",M,Gold
Paris,1900,Fencing,Fencing,"SANTELLI, Italo",ITA,Men,"sabre, masters",M,Silver
Paris,1900,Football,Football,"DELBECQUE, Albert",BEL,Men,football,M,Bronze
Paris,1900,Football,Football,"KELECOM, R.",BEL,Men,football,M,Bronze
Paris,1900,Football,Football,"LEBOUTTE, Marcel",BEL,Men,football,M,Bronze
Paris,1900,Football,Football,LONDOT,BEL,Men,football,M,Bronze
Paris,1900,Football,Football,"MOREAU, Ernest",BEL,Men,football,M,Bronze
Paris,1900,Football,Football,"NEEFS, E.",BEL,Men,football,M,Bronze
Paris,1900,Football,Football,"PELGRIMS, Georges",BEL,Men,football,M,Bronze
Paris,1900,Football,Football,"RENIER, Alphonse",BEL,Men,football,M,Bronze
Paris,1900,Football,Football,"SPANNOGHE, E.",BEL,Men,football,M,Bronze
Paris,1900,Football,Football,"THORNTON, Erich",BEL,Men,football,M,Bronze
Paris,1900,Football,Football,VAN HEUCKELUM,BEL,Men,football,M,Bronze
Paris,1900,Football,Football,"BUCKENHAM, Claude Percy",GBR,Men,football,M,Gold
Paris,1900,Football,Football,"BURRIDGE, T.E.",GBR,Men,football,M,Gold
Paris,1900,Football,Football,"CHALK, Alfred Ernest",GBR,Men,football,M,Gold
Paris,1900,Football,Football,"GROSLING, William Sullivan",GBR,Men,football,M,Gold
Paris,1900,Football,Football,"HASLAM, A.",GBR,Men,football,M,Gold
Paris,1900,Football,Football,"JONES, J.H.",GBR,Men,football,M,Gold
Paris,1900,Football,Football,"NICHOLAS, J.",GBR,Men,football,M,Gold
Paris,1900,Football,Football,"QUASH, William Francis",GBR,Men,football,M,Gold
Paris,1900,Football,Football,"SPACKMAN, F.G.",GBR,Men,football,M,Gold
Paris,1900,Football,Football,"TURNER, R.R.",GBR,Men,football,M,Gold
Paris,1900,Football,Football,"ZEALLEY, James Edward",GBR,Men,football,M,Gold
Paris,1900,Football,Football,"ALLEMANE, Pierre",FRA,Men,football,M,Silver
Paris,1900,Football,Football,BACH,FRA,Men,football,M,Silver
Paris,1900,Football,Football,"BLOCH, Jean",FRA,Men,football,M,Silver
Paris,1900,Football,Football,"CANELLE, Fernand",FRA,Men,football,M,Silver
Paris,1900,Football,Football,DUPARC,FRA,Men,football,M,Silver
Paris,1900,Football,Football,FRAYSSE,FRA,Men,football,M,Silver
Paris,1900,Football,Football,GAILLARD,FRA,Men,football,M,Silver
Paris,1900,Football,Football,"GARNIER, René",FRA,Men,football,M,Silver
Paris,1900,Football,Football,GRANDJEAN,FRA,Men,football,M,Silver
Paris,1900,Football,Football,HUTEAU,FRA,Men,football,M,Silver
Paris,1900,Football,Football,LAMBERT,FRA,Men,football,M,Silver
Paris,1900,Football,Football,MACAIRE,FRA,Men,football,M,Silver
Paris,1900,Football,Football,PELTIER,FRA,Men,football,M,Silver
Paris,1900,Golf,Golf,"ROBERTSON, David Donaldson",GBR,Men,individual,M,Bronze
Paris,1900,Golf,Golf,"SANDS, Charles Edward",USA,Men,individual,M,Gold
Paris,1900,Golf,Golf,"RUTHERFORD, Walter",GBR,Men,individual,M,Silver
Paris,1900,Golf,Golf,"PRATT, Daria",USA,Women,individual,W,Bronze
Paris,1900,Golf,Golf,"ABBOTT, Margaret Ives",USA,Women,individual,W,Gold
Paris,1900,Golf,Golf,"WHITTIER, Pauline",USA,Women,individual,W,Silver
Paris,1900,Gymnastics,Artistic G.,"DEMANET, Lucien",FRA,Men,individual all-round,M,Bronze
Paris,1900,Gymnastics,Artistic G.,"SANDRAS, Gustave",FRA,Men,individual all-round,M,Gold
Paris,1900,Gymnastics,Artistic G.,"BAS, Noël",FRA,Men,individual all-round,M,Silver
Paris,1900,Polo,Polo,"BOUSSOD, Jean",ZZX,Men,polo,M,Bronze
Paris,1900,Polo,Polo,"DUC DE BISACCIA, Louis",ZZX,Men,polo,M,Bronze
Paris,1900,Polo,Polo,"FAUQUET LEMAITRE, A.",ZZX,Men,polo,M,Bronze
Paris,1900,Polo,Polo,"RAOUL-DUVAL, Maurice",ZZX,Men,polo,M,Bronze
Paris,1900,Polo,Polo,"DALY, Dennis",ZZX,Men,polo,M,Gold
Paris,1900,Polo,Polo,"KEENE, Foxhall Parker",ZZX,Men,polo,M,Gold
Paris,1900,Polo,Polo,"MACKEY, Frank Jay",ZZX,Men,polo,M,Gold
Paris,1900,Polo,Polo,"RAWLINSON, Alfred",ZZX,Men,polo,M,Gold
Paris,1900,Polo,Polo,"BUCKMASTER, Walter Selby",ZZX,Men,polo,M,Silver
Paris,1900,Polo,Polo,"COMTE DE MADRE, José Pierre M.J.",ZZX,Men,polo,M,Silver
Paris,1900,Polo,Polo,"FREAKE, Frederick Maitland",ZZX,Men,polo,M,Silver
Paris,1900,Polo,Polo,"MCCREERY, Walter Adolph",ZZX,Men,polo,M,Silver
Paris,1900,Rowing,Rowing,"BRANDT, Francois Antoine",NED,Men,eight with coxswain (8+),M,Bronze
Paris,1900,Rowing,Rowing,"BROCKMANN, Hermanus Gerardus",NED,Men,eight with coxswain (8+),M,Bronze
Paris,1900,Rowing,Rowing,"KLEIN, Roelof",NED,Men,eight with coxswain (8+),M,Bronze
Paris,1900,Rowing,Rowing,"LEEGSTRA, Ruud Gerbens",NED,Men,eight with coxswain (8+),M,Bronze
Paris,1900,Rowing,Rowing,"MIDDELBERG, Walter",NED,Men,eight with coxswain (8+),M,Bronze
Paris,1900,Rowing,Rowing,"OFFERHAUS, Hendrik Karel",NED,Men,eight with coxswain (8+),M,Bronze
Paris,1900,Rowing,Rowing,"THIJSSEN, Walter",NED,Men,eight with coxswain (8+),M,Bronze
Paris,1900,Rowing,Rowing,"TROMP, Henricus",NED,Men,eight with coxswain (8+),M,Bronze
Paris,1900,Rowing,Rowing,"VAN DIJK, Johannes Wilhelmus Maria",NED,Men,eight with coxswain (8+),M,Bronze
Paris,1900,Rowing,Rowing,"ABELL, Louis",USA,Men,eight with coxswain (8+),M,Gold
Paris,1900,Rowing,Rowing,"CARR, William",USA,Men,eight with coxswain (8+),M,Gold
Paris,1900,Rowing,Rowing,"DEBAECKE, Harry",USA,Men,eight with coxswain (8+),M,Gold
Paris,1900,Rowing,Rowing,"EXLEY, John",USA,Men,eight with coxswain (8+),M,Gold
Paris,1900,Rowing,Rowing,"GEIGER, John",USA,Men,eight with coxswain (8+),M,Gold
Paris,1900,Rowing,Rowing,"HEDLEY, Edward",USA,Men,eight with coxswain (8+),M,Gold
Paris,1900,Rowing,Rowing,"JUVENAL, James",USA,Men,eight with coxswain (8+),M,Gold
Paris,1900,Rowing,Rowing,"LOCKWOOD, Roscoe",USA,Men,eight with coxswain (8+),M,Gold
Paris,1900,Rowing,Rowing,"MARSH, Edward",USA,Men,eight with coxswain (8+),M,Gold
Paris,1900,Rowing,Rowing,"BRUGGEMAN, Prospère",BEL,Men,eight with coxswain (8+),M,Silver
Paris,1900,Rowing,Rowing,"DE BISSCHOP, Jules",BEL,Men,eight with coxswain (8+),M,Silver
Paris,1900,Rowing,Rowing,"DE COCK, Oscar",BEL,Men,eight with coxswain (8+),M,Silver
Paris,1900,Rowing,Rowing,"DE SOMVILLE, Oscar Charles",BEL,Men,eight with coxswain (8+),M,Silver
Paris,1900,Rowing,Rowing,"HEMELSOET, Maurice",BEL,Men,eight with coxswain (8+),M,Silver
Paris,1900,Rowing,Rowing,"ODBERG, Frank",BEL,Men,eight with coxswain (8+),M,Silver
Paris,1900,Rowing,Rowing,"VAN CROMBRUGGHE, Marcel Lucien",BEL,Men,eight with coxswain (8+),M,Silver
Paris,1900,Rowing,Rowing,"VAN LANDEGHEM, Alfred",BEL,Men,eight with coxswain (8+),M,Silver
Paris,1900,Rowing,Rowing,"VERDONCK, Maurice",BEL,Men,eight with coxswain (8+),M,Silver
Paris,1900,Rowing,Rowing,"CARSTENS, Wilhelm",GER,Men,four-oared shell with coxswain (4-),M,Bronze
Paris,1900,Rowing,Rowing,"FELLE, Ernst",GER,Men,four-oared shell with coxswain (4-),M,Bronze
Paris,1900,Rowing,Rowing,"FICKEISEN, Otto",GER,Men,four-oared shell with coxswain (4-),M,Bronze
Paris,1900,Rowing,Rowing,"KÖRNER, Julius",GER,Men,four-oared shell with coxswain (4-),M,Bronze
Paris,1900,Rowing,Rowing,"KRÖWERATH, Franz",GER,Men,four-oared shell with coxswain (4-),M,Bronze
Paris,1900,Rowing,Rowing,"LEHLE, Carl",GER,Men,four-oared shell with coxswain (4-),M,Bronze
Paris,1900,Rowing,Rowing,"MÖLLER, Adolf",GER,Men,four-oared shell with coxswain (4-),M,Bronze
Paris,1900,Rowing,Rowing,"MOTHS, Gustav Adolf",GER,Men,four-oared shell with coxswain (4-),M,Bronze
Paris,1900,Rowing,Rowing,"RÜSTER, Hugo",GER,Men,four-oared shell with coxswain (4-),M,Bronze
Paris,1900,Rowing,Rowing,"WILKER, Hermann",GER,Men,four-oared shell with coxswain (4-),M,Bronze
Paris,1900,Rowing,Rowing,"BOUCKAERT, Henri",FRA,Men,four-oared shell with coxswain (4-),M,Gold
Paris,1900,Rowing,Rowing,"CAU, Jean",FRA,Men,four-oared shell with coxswain (4-),M,Gold
Paris,1900,Rowing,Rowing,CHARLOT,FRA,Men,four-oared shell with coxswain (4-),M,Gold
Paris,1900,Rowing,Rowing,"DELCHAMBRE, Emile",FRA,Men,four-oared shell with coxswain (4-),M,Gold
Paris,1900,Rowing,Rowing,"GOSSLER, Carl Heinrich",GER,Men,four-oared shell with coxswain (4-),M,Gold
Paris,1900,Rowing,Rowing,"GOSSLER, Gustav Ludwig",GER,Men,four-oared shell with coxswain (4-),M,Gold
Paris,1900,Rowing,Rowing,"GOSSLER, Oscar",GER,Men,four-oared shell with coxswain (4-),M,Gold
Paris,1900,Rowing,Rowing,"HAZEBROUCK, Henri",FRA,Men,four-oared shell with coxswain (4-),M,Gold
Paris,1900,Rowing,Rowing,"KATZENSTEIN, Walther",GER,Men,four-oared shell with coxswain (4-),M,Gold
Paris,1900,Rowing,Rowing,"TIETGENS, Waldemar",GER,Men,four-oared shell with coxswain (4-),M,Gold
Paris,1900,Rowing,Rowing,"BROCKMANN, Hermanus Gerardus",NED,Men,four-oared shell with coxswain (4-),M,Silver
Paris,1900,Rowing,Rowing,"HIEBENDAAI, Coenraad Christiaan",NED,Men,four-oared shell with coxswain (4-),M,Silver
Paris,1900,Rowing,Rowing,"LOTSY, Gerhard Oswald",NED,Men,four-oared shell with coxswain (4-),M,Silver
Paris,1900,Rowing,Rowing,"LOTSY, Paulus Jan",NED,Men,four-oared shell with coxswain (4-),M,Silver
Paris,1900,Rowing,Rowing,"LUMPP, Georges",FRA,Men,four-oared shell with coxswain (4-),M,Silver
Paris,1900,Rowing,Rowing,"PERRIN, Charles",FRA,Men,four-oared shell with coxswain (4-),M,Silver
Paris,1900,Rowing,Rowing,"SOUBEYRAN, Daniel",FRA,Men,four-oared shell with coxswain (4-),M,Silver
Paris,1900,Rowing,Rowing,"TERWOGT, Johannes Hester Lambertus",NED,Men,four-oared shell with coxswain (4-),M,Silver
Paris,1900,Rowing,Rowing,"WEGELIN, Emile",FRA,Men,four-oared shell with coxswain (4-),M,Silver
Paris,1900,Rowing,Rowing,"DELTOUR, Carlos",FRA,Men,pair-oared shell with coxswain (2+),M,Bronze
Paris,1900,Rowing,Rowing,"PAOLI, Raoul",FRA,Men,pair-oared shell with coxswain (2+),M,Bronze
Paris,1900,Rowing,Rowing,"VEDRENNE, Antoine Erneste",FRA,Men,pair-oared shell with coxswain (2+),M,Bronze
Paris,1900,Rowing,Rowing,"BRANDT, Francois Antoine",ZZX,Men,pair-oared shell with coxswain (2+),M,Gold
Paris,1900,Rowing,Rowing,"BROCKMANN, Hermanus Gerardus",ZZX,Men,pair-oared shell with coxswain (2+),M,Gold
Paris,1900,Rowing,Rowing,"KLEIN, Roelof",ZZX,Men,pair-oared shell with coxswain (2+),M,Gold
Paris,1900,Rowing,Rowing,"MARTINET, Louis",FRA,Men,pair-oared shell with coxswain (2+),M,Silver
Paris,1900,Rowing,Rowing,UNKNOWN COX / BARREUR INCONNU,FRA,Men,pair-oared shell with coxswain (2+),M,Silver
Paris,1900,Rowing,Rowing,WALEFF,FRA,Men,pair-oared shell with coxswain (2+),M,Silver
Paris,1900,Rowing,Rowing,"ASHE, Saint-George",GBR,Men,single sculls (1x),M,Bronze
Paris,1900,Rowing,Rowing,"BARRELET, Henri",FRA,Men,single sculls (1x),M,Gold
Paris,1900,Rowing,Rowing,"GAUDIN, André",FRA,Men,single sculls (1x),M,Silver
Paris,1900,Rugby,Rugby,"AITOFF, Vladimir",FRA,Men,rugby,M,Gold
Paris,1900,Rugby,Rugby,"ALBERT, A.",FRA,Men,rugby,M,Gold
Paris,1900,Rugby,Rugby,"BINOCHE, Jean, LÃ©on",FRA,Men,rugby,M,Gold
Paris,1900,Rugby,Rugby,"COLLAS, Jean",FRA,Men,rugby,M,Gold
Paris,1900,Rugby,Rugby,"GAUTIER, Jean Guy",FRA,Men,rugby,M,Gold
Paris,1900,Rugby,Rugby,"GIROUX, Auguste",FRA,Men,rugby,M,Gold
Paris,1900,Rugby,Rugby,"GONDOUIN, Charles",FRA,Men,rugby,M,Gold
Paris,1900,Rugby,Rugby,"HENRIQUEZ DE ZUBIERRA, Constantin",FRA,Men,rugby,M,Gold
Paris,1900,Rugby,Rugby,"HERVE, Jean",FRA,Men,rugby,M,Gold
Paris,1900,Rugby,Rugby,"LARDANCHET, Victor",FRA,Men,rugby,M,Gold
Paris,1900,Rugby,Rugby,"LEFEBVRE, Hubert",FRA,Men,rugby,M,Gold
Paris,1900,Rugby,Rugby,"OLIVIER, Joseph",FRA,Men,rugby,M,Gold
Paris,1900,Rugby,Rugby,"PHARAMOND, Alexandre",FRA,Men,rugby,M,Gold
Paris,1900,Rugby,Rugby,"REICHEL, Frantz",FRA,Men,rugby,M,Gold
Paris,1900,Rugby,Rugby,"RISCHMANN, André",FRA,Men,rugby,M,Gold
Paris,1900,Rugby,Rugby,"ROOSEVELT, Albert",FRA,Men,rugby,M,Gold
Paris,1900,Rugby,Rugby,"SARRADE, Emile",FRA,Men,rugby,M,Gold
Paris,1900,Rugby,Rugby,"AMRHEIN, Albert",GER,Men,rugby,M,Silver
Paris,1900,Rugby,Rugby,"BAYLISS, F.C.",GBR,Men,rugby,M,Silver
Paris,1900,Rugby,Rugby,"BETTING, Hugo",GER,Men,rugby,M,Silver
Paris,1900,Rugby,Rugby,"BIRTLES, J.Henry",GBR,Men,rugby,M,Silver
Paris,1900,Rugby,Rugby,"CAUTLON, J.",GBR,Men,rugby,M,Silver
Paris,1900,Rugby,Rugby,"DARBY, Artur John",GBR,Men,rugby,M,Silver
Paris,1900,Rugby,Rugby,"DEYKIN, C.P.",GBR,Men,rugby,M,Silver
Paris,1900,Rugby,Rugby,"HERRMANN, Jacob",GER,Men,rugby,M,Silver
Paris,1900,Rugby,Rugby,"HOFMEISTER, Willy",GER,Men,rugby,M,Silver
Paris,1900,Rugby,Rugby,"HOOD, L.",GBR,Men,rugby,M,Silver
Paris,1900,Rugby,Rugby,"KREUZER, Hermann",GER,Men,rugby,M,Silver
Paris,1900,Rugby,Rugby,"LANDVOIGT, Arnold",GER,Men,rugby,M,Silver
Paris,1900,Rugby,Rugby,"LATSCHA, Hans",GER,Men,rugby,M,Silver
Paris,1900,Rugby,Rugby,"LOGAN, M.L.",GBR,Men,rugby,M,Silver
Paris,1900,Rugby,Rugby,"LOVEITT, H.A.",GBR,Men,rugby,M,Silver
Paris,1900,Rugby,Rugby,"LUDWIG, Erich",GER,Men,rugby,M,Silver
Paris,1900,Rugby,Rugby,"LUDWIG, Richard",GER,Men,rugby,M,Silver
Paris,1900,Rugby,Rugby,"MÜLLER, Fritz",GER,Men,rugby,M,Silver
Paris,1900,Rugby,Rugby,"NICOL, N.S.",GBR,Men,rugby,M,Silver
Paris,1900,Rugby,Rugby,"POPPE, Eduard",GER,Men,rugby,M,Silver
Paris,1900,Rugby,Rugby,"REITZ, Heinrich",GER,Men,rugby,M,Silver
Paris,1900,Rugby,Rugby,"SCHMIERER, August",GER,Men,rugby,M,Silver
Paris,1900,Rugby,Rugby,"SMITH, V.",GBR,Men,rugby,M,Silver
Paris,1900,Rugby,Rugby,"STOCKHAUSEN, Adolf",GER,Men,rugby,M,Silver
Paris,1900,Rugby,Rugby,"TALBOT, M.W.",GBR,Men,rugby,M,Silver
Paris,1900,Rugby,Rugby,"WALLIS, J.G.",GBR,Men,rugby,M,Silver
Paris,1900,Rugby,Rugby,"WENDEROTH, Georg",GER,Men,rugby,M,Silver
Paris,1900,Rugby,Rugby,"WHITTINDALE, Claud",GBR,Men,rugby,M,Silver
Paris,1900,Rugby,Rugby,"WHITTINDALE, Raymond",GBR,Men,rugby,M,Silver
Paris,1900,Rugby,Rugby,"WILSON, Francis Henry",GBR,Men,rugby,M,Silver
Paris,1900,Sailing,Sailing,"MICHELET, E.",FRA,Men,0.5-1t,X,Bronze
Paris,1900,Sailing,Sailing,"MICHELET, F.",FRA,Men,0.5-1t,X,Bronze
Paris,1900,Sailing,Sailing,"GRETTON, John H.",GBR,Men,0.5-1t,X,Gold
Paris,1900,Sailing,Sailing,"HOPE, Linton",GBR,Men,0.5-1t,X,Gold
Paris,1900,Sailing,Sailing,"LORD CURRIE, Lorne Campbell",GBR,Men,0.5-1t,X,Gold
Paris,1900,Sailing,Sailing,"BAUDRIER, Jacques",FRA,Men,0.5-1t,X,Silver
Paris,1900,Sailing,Sailing,"LEBRET, Jean",FRA,Men,0.5-1t,X,Silver
Paris,1900,Sailing,Sailing,MARCOTTE,FRA,Men,0.5-1t,X,Silver
Paris,1900,Sailing,Sailing,"MARTIN, William",FRA,Men,0.5-1t,X,Silver
