
   Detailed Statistics  
    Departures 
  
  Airport: Austin-Round Rock, TX - Austin-Bergstrom International (AUS)
  Airline: Southwest Airlines (WN)
  Month(s): July
  Day(s): 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30 and  31
  Year(s): 2015
  NOTE:  A complete listing of airline  and airport  abbreviations is available. Times are reported in local time using a 24 hour clock.
  Airlines began reporting tarmac times for cancelled and diverted flights in October 2008. Tarmac times for cancelled or diverted flights operated prior to Oct. 1, 2008 are not available. Cause of delay data is available on this database beginning with flights operated in October 2008. For cause of delay data from June 2003, when cause of delay data was first reported, see  BTS Causes of Delay  or the  On-Time Performance database  For an explanation of the Cause of Delay reporting, see Understanding the  Reporting of Causes of Flight Delays and Cancellations. 
  All Cause of Delay (in minutes) are referring to the Arrival Delay.
   

  
  Carrier Code,Date (MM/DD/YYYY),Flight Number,Tail Number,Destination Airport ,Scheduled Departure Time,Actual Departure Time,Scheduled Elapsed Time(Minutes),Actual Elapsed Time(Minutes),Departure Delay(Minutes),Wheels-off Time,Taxi-out Time(Minutes),DelayCarrier(Minutes),DelayWeather(Minutes),DelayNational Aviation System(Minutes),DelaySecurity(Minutes),DelayLate Aircraft Arrival(Minutes),
  WN,07/15/2015,2284,N708SW,FLL,16:45,16:56,0165 ,0161,11,17:04,0008,0000,0000,0000,0000,0000,
  WN,07/15/2015,2495,N250WN,SNA,07:35,07:32,0180 ,0167,-3,07:42,0010,0000,0000,0000,0000,0000,
  WN,07/15/2015,2876,N266WN,STL,13:25,13:34,0120 ,0112,9,13:42,0008,0000,0000,0000,0000,0000,
  WN,07/15/2015,2950,N777QC,DAL,14:05,14:07,0055 ,0049,2,14:15,0008,0000,0000,0000,0000,0000,
  WN,07/15/2015,3047,N8641B,LAS,20:20,20:48,0165 ,0154,28,20:56,0008,0000,0000,0000,0000,0017,
  WN,07/15/2015,3054,N243WN,PDX,18:45,19:07,0245 ,0228,22,19:15,0008,0000,0000,0000,0000,0000,
  WN,07/15/2015,3304,N773SA,ATL,18:10,18:57,0135 ,0134,47,19:07,0010,0000,0000,0000,0000,0046,
  WN,07/15/2015,3307,N635SW,HRL,09:15,09:16,0060 ,0056,1,09:25,0009,0000,0000,0000,0000,0000,
  WN,07/15/2015,3933,N430WN,ELP,10:40,10:40,0090 ,0079,0,10:48,0008,0000,0000,0000,0000,0000,
  WN,07/15/2015,3937,N499WN,DAL,08:10,08:07,0060 ,0052,-3,08:15,0008,0000,0000,0000,0000,0000,
  WN,07/15/2015,4195,N520SW,ELP,14:25,14:23,0090 ,0083,-2,14:32,0009,0000,0000,0000,0000,0000,
  WN,07/15/2015,4551,N620SW,DEN,08:30,08:29,0125 ,0118,-1,08:38,0009,0000,0000,0000,0000,0000,
  WN,07/15/2015,4621,N376SW,SAN,11:35,14:05,0175 ,0162,150,14:14,0009,0000,0000,0000,0000,0137,
  WN,07/15/2015,4630,N645SW,DEN,05:50,05:50,0130 ,0134,0,06:04,0014,0000,0000,0000,0000,0000,
  WN,07/15/2015,4819,N224WN,PHX,17:25,17:41,0150 ,0132,16,17:52,0011,0000,0000,0000,0000,0000,
  WN,07/15/2015,4913,N379SW,TPA,11:35,12:42,0140 ,0143,67,12:49,0007,0003,0000,0003,0000,0064,
  WN,07/15/2015,4924,N964WN,LAX,16:00,16:17,0185 ,0182,17,16:29,0012,0000,0000,0000,0000,0000,
  WN,07/15/2015,4927,N8602F,DCA,12:40,12:38,0195 ,0195,-2,12:56,0018,0000,0000,0000,0000,0000,
  WN,07/15/2015,5888,N520SW,DAL,20:00,20:18,0055 ,0056,18,20:27,0009,0000,0000,0001,0000,0018,
  WN,07/16/2015,0103,N8606C,MDW,06:30,06:31,0165 ,0148,1,06:47,0016,0000,0000,0000,0000,0000,
  WN,07/16/2015,0144,N8301J,SAN,20:55,21:38,0170 ,0163,43,21:48,0010,0000,0000,0000,0000,0036,
  WN,07/16/2015,0178,N491WN,ELP,20:30,20:33,0090 ,0090,3,20:50,0017,0000,0000,0000,0000,0000,
  WN,07/16/2015,0232,N267WN,ATL,05:45,05:48,0135 ,0130,3,05:58,0010,0000,0000,0000,0000,0000,
  WN,07/16/2015,0238,N7814B,DAL,12:30,12:36,0055 ,0047,6,12:42,0006,0000,0000,0000,0000,0000,
  WN,07/16/2015,0285,N511SW,DAL,09:25,09:19,0055 ,0049,-6,09:26,0007,0000,0000,0000,0000,0000,
  WN,07/16/2015,0311,N448WN,MDW,15:05,15:04,0150 ,0142,-1,15:12,0008,0000,0000,0000,0000,0000,
  WN,07/16/2015,0329,N522SW,HOU,16:00,16:06,0050 ,0052,6,16:15,0009,0000,0000,0000,0000,0000,
  WN,07/16/2015,0341,N949WN,OAK,18:00,17:59,0225 ,0208,-1,18:07,0008,0000,0000,0000,0000,0000,
  WN,07/16/2015,0356,N391SW,PHX,20:10,21:10,0140 ,0136,60,21:21,0011,0000,0000,0000,0000,0056,
  WN,07/16/2015,0359,N400WN,EWR,06:45,06:43,0225 ,0226,-2,06:56,0013,0000,0000,0000,0000,0000,
  WN,07/16/2015,0419,N430WN,MDW,18:15,19:02,0155 ,0152,47,19:12,0010,0000,0000,0020,0000,0024,
  WN,07/16/2015,0454,N369SW,HOU,11:30,11:30,0050 ,0041,0,11:37,0007,0000,0000,0000,0000,0000,
  WN,07/16/2015,0554,N459WN,DEN,20:25,20:23,0135 ,0123,-2,20:34,0011,0000,0000,0000,0000,0000,
  WN,07/16/2015,0556,N8311Q,BWI,06:00,06:06,0200 ,0183,6,06:14,0008,0000,0000,0000,0000,0000,
  WN,07/16/2015,0604,N8646B,DEN,14:50,14:55,0130 ,0140,5,15:03,0008,0000,0000,0015,0000,0000,
  WN,07/16/2015,0622,N227WN,MSY,07:20,07:15,0085 ,0075,-5,07:22,0007,0000,0000,0000,0000,0000,
  WN,07/16/2015,0626,N250WN,HOU,05:35,05:33,0045 ,0045,-2,05:42,0009,0000,0000,0000,0000,0000,
  WN,07/16/2015,0657,N427WN,DAL,17:25,18:06,0055 ,0052,41,18:15,0009,0009,0000,0000,0000,0029,
  WN,07/16/2015,0658,N461WN,DEN,10:45,10:48,0130 ,0123,3,10:58,0010,0000,0000,0000,0000,0000,
  WN,07/16/2015,0664,N912WN,SJC,06:35,06:33,0220 ,0209,-2,06:42,0009,0000,0000,0000,0000,0000,
  WN,07/16/2015,0686,N956WN,MCO,17:25,18:01,0155 ,0154,36,18:12,0011,0001,0000,0000,0000,0034,
  WN,07/16/2015,0709,N638SW,FLL,11:10,11:08,0165 ,0185,-2,11:23,0015,0000,0000,0018,0000,0000,
  WN,07/16/2015,0771,N229WN,HOU,18:40,19:00,0050 ,0042,20,19:06,0006,0000,0000,0000,0000,0000,
  WN,07/16/2015,0801,N608SW,DAL,15:35,15:37,0060 ,0053,2,15:45,0008,0000,0000,0000,0000,0000,
  WN,07/16/2015,0829,N646SW,BWI,17:10,17:59,0205 ,0194,49,18:10,0011,0026,0000,0000,0000,0012,
  WN,07/16/2015,0836,N8603F,BNA,13:30,13:28,0120 ,0110,-2,13:36,0008,0000,0000,0000,0000,0000,
  WN,07/16/2015,0857,N406WN,DAL,10:30,10:37,0055 ,0065,7,10:45,0008,0001,0000,0010,0000,0006,
  WN,07/16/2015,0862,N8310C,SJC,18:35,19:01,0215 ,0203,26,19:10,0009,0000,0000,0000,0000,0000,
  WN,07/16/2015,0891,N514SW,LBB,16:20,16:20,0070 ,0067,0,16:35,0015,0000,0000,0000,0000,0000,
  WN,07/16/2015,0893,N498WN,LAS,05:35,05:34,0165 ,0152,-1,05:41,0007,0000,0000,0000,0000,0000,
  WN,07/16/2015,1017,N515SW,DAL,06:30,06:31,0060 ,0050,1,06:38,0007,0000,0000,0000,0000,0000,
  WN,07/16/2015,1030,N8658A,PHX,12:25,12:22,0140 ,0137,-3,12:30,0008,0000,0000,0000,0000,0000,
  WN,07/16/2015,1249,N962WN,LAX,05:30,05:36,0185 ,0181,6,05:48,0012,0000,0000,0000,0000,0000,
  WN,07/16/2015,1255,N406WN,BNA,05:10,05:07,0120 ,0114,-3,05:16,0009,0000,0000,0000,0000,0000,
  WN,07/16/2015,1403,N8310C,LAS,11:25,11:34,0165 ,0161,9,11:44,0010,0000,0000,0000,0000,0000,
  WN,07/16/2015,1694,N714CB,PHX,07:00,07:00,0140 ,0146,0,07:13,0013,0000,0000,0000,0000,0000,
  WN,07/16/2015,1901,N687SW,MCO,10:25,10:24,0155 ,0161,-1,10:33,0009,0000,0000,0000,0000,0000,
  WN,07/16/2015,2263,N7722B,DAL,18:40,18:43,0055 ,0050,3,18:51,0008,0000,0000,0000,0000,0000,
  WN,07/16/2015,2284,N901WN,FLL,16:45,16:47,0165 ,0163,2,16:56,0009,0000,0000,0000,0000,0000,
  WN,07/16/2015,2495,N725SW,SNA,07:35,07:30,0180 ,0169,-5,07:38,0008,0000,0000,0000,0000,0000,
  WN,07/16/2015,2876,N631SW,STL,13:25,13:30,0120 ,0108,5,13:39,0009,0000,0000,0000,0000,0000,
  WN,07/16/2015,2950,N266WN,DAL,14:05,14:05,0055 ,0053,0,14:14,0009,0000,0000,0000,0000,0000,
  WN,07/16/2015,3047,N8646B,LAS,20:20,20:37,0165 ,0162,17,20:51,0014,0000,0000,0000,0000,0000,
  WN,07/16/2015,3054,N631SW,PDX,18:45,18:49,0245 ,0242,4,18:58,0009,0000,0000,0000,0000,0000,
  WN,07/16/2015,3304,N701GS,ATL,18:10,18:11,0135 ,0124,1,18:21,0010,0000,0000,0000,0000,0000,
  WN,07/16/2015,3307,N697SW,HRL,09:15,09:14,0060 ,0056,-1,09:23,0009,0000,0000,0000,0000,0000,
  WN,07/16/2015,3933,7819A ,ELP,10:40,10:40,0090 ,0084,0,10:48,0008,0000,0000,0000,0000,0000,
  WN,07/16/2015,3937,N553WN,DAL,08:10,08:06,0060 ,0049,-4,08:13,0007,0000,0000,0000,0000,0000,
  WN,07/16/2015,4195,N528SW,ELP,14:25,15:10,0090 ,0093,45,15:21,0011,0000,0000,0003,0000,0045,
  WN,07/16/2015,4551,N465WN,DEN,08:30,08:35,0125 ,0120,5,08:45,0010,0000,0000,0000,0000,0000,
  WN,07/16/2015,4621,N612SW,SAN,11:35,11:28,0175 ,0167,-7,11:41,0013,0000,0000,0000,0000,0000,
  WN,07/16/2015,4630,N638SW,DEN,05:50,05:46,0130 ,0126,-4,05:58,0012,0000,0000,0000,0000,0000,
  WN,07/16/2015,4819,N486WN,PHX,17:25,17:57,0150 ,0131,32,18:06,0009,0000,0000,0000,0000,0000,
  WN,07/16/2015,4913,N606SW,TPA,11:35,12:08,0140 ,0170,33,12:17,0009,0003,0000,0030,0000,0030,
  WN,07/16/2015,4924,N930WN,LAX,16:00,16:12,0185 ,0183,12,16:22,0010,0000,0000,0000,0000,0000,
  WN,07/16/2015,4927,N8301J,DCA,12:40,12:39,0195 ,0185,-1,12:46,0007,0000,0000,0000,0000,0000,
  WN,07/16/2015,5888,N515SW,DAL,20:00,20:04,0055 ,0057,4,20:18,0014,0000,0000,0000,0000,0000,
  WN,07/17/2015,0103,N8308K,MDW,06:30,06:30,0165 ,0146,0,06:43,0013,0000,0000,0000,0000,0000,
  WN,07/17/2015,0144,N8301J,SAN,20:55,21:16,0170 ,0161,21,21:26,0010,0000,0000,0000,0000,0000,
  WN,07/17/2015,0178,N646SW,ELP,20:30,20:28,0090 ,0081,-2,20:35,0007,0000,0000,0000,0000,0000,
  WN,07/17/2015,0232,N402WN,ATL,05:45,05:44,0135 ,0132,-1,05:54,0010,0000,0000,0000,0000,0000,
  WN,07/17/2015,0238,N953WN,DAL,12:30,12:26,0055 ,0044,-4,12:31,0005,0000,0000,0000,0000,0000,
  WN,07/17/2015,0285,N515SW,DAL,09:25,09:21,0055 ,0053,-4,09:33,0012,0000,0000,0000,0000,0000,
  WN,07/17/2015,0311,N7704B,MDW,15:05,15:27,0150 ,0146,22,15:38,0011,0009,0000,0000,0000,0009,
  WN,07/17/2015,0329,N515SW,HOU,16:00,16:01,0050 ,0048,1,16:14,0013,0000,0000,0000,0000,0000,
  WN,07/17/2015,0341,N713SW,OAK,18:00,18:05,0225 ,0229,5,18:14,0009,0000,0000,0000,0000,0000,
  WN,07/17/2015,0356,N257WN,PHX,20:10,20:35,0140 ,0135,25,20:43,0008,0000,0000,0000,0000,0020,
  WN,07/17/2015,0359,N725SW,EWR,06:45,06:42,0225 ,0216,-3,06:52,0010,0000,0000,0000,0000,0000,
  WN,07/17/2015,0419,N224WN,MDW,18:15,18:46,0155 ,0143,31,18:54,0008,0000,0000,0006,0000,0013,
  WN,07/17/2015,0454,N363SW,HOU,11:30,11:28,0050 ,0045,-2,11:36,0008,0000,0000,0000,0000,0000,
  WN,07/17/2015,0554,N731SA,DEN,20:25,20:23,0135 ,0124,-2,20:31,0008,0000,0000,0000,0000,0000,
  WN,07/17/2015,0556,N8326F,BWI,06:00,05:58,0200 ,0182,-2,06:09,0011,0000,0000,0000,0000,0000,
  WN,07/17/2015,0604,N8615E,DEN,14:50,14:51,0130 ,0124,1,14:59,0008,0000,0000,0000,0000,0000,
  WN,07/17/2015,0622,N433LV,MSY,07:20,07:16,0085 ,0074,-4,07:25,0009,0000,0000,0000,0000,0000,
  WN,07/17/2015,0626,N720WN,HOU,05:35,05:31,0045 ,0050,-4,05:41,0010,0000,0000,0000,0000,0000,
  WN,07/17/2015,0657,N789SW,DAL,17:25,17:57,0055 ,0052,32,18:08,0011,0007,0000,0000,0000,0022,
  WN,07/17/2015,0658,N719SW,DEN,10:45,10:57,0130 ,0123,12,11:07,0010,0000,0000,0000,0000,0000,
  WN,07/17/2015,0664,N294WN,SJC,06:35,06:34,0220 ,0213,-1,06:48,0014,0000,0000,0000,0000,0000,
  WN,07/17/2015,0686,N8662F,MCO,17:25,17:21,0155 ,0154,-4,17:32,0011,0000,0000,0000,0000,0000,
  WN,07/17/2015,0709,N624SW,FLL,11:10,11:26,0165 ,0171,16,11:38,0012,0007,0000,0006,0000,0009,
  WN,07/17/2015,0771,N781WN,HOU,18:40,18:39,0050 ,0044,-1,18:49,0010,0000,0000,0000,0000,0000,
  WN,07/17/2015,0801,N390SW,DAL,15:35,16:19,0060 ,0049,44,16:28,0009,0001,0000,0000,0000,0032,
  WN,07/17/2015,0829,N254WN,BWI,17:10,17:51,0205 ,0215,41,18:03,0012,0001,0000,0010,0000,0040,
  WN,07/17/2015,0836,N8630B,BNA,13:30,14:43,0120 ,0116,73,14:54,0011,0000,0000,0000,0000,0069,
  WN,07/17/2015,0857,N477WN,DAL,10:30,10:30,0055 ,0052,0,10:40,0010,0000,0000,0000,0000,0000,
  WN,07/17/2015,0862,N8656B,SJC,18:35,18:47,0215 ,0225,12,18:58,0011,0000,0000,0010,0000,0012,
  WN,07/17/2015,0891,N521SW,LBB,16:20,16:20,0070 ,0062,0,16:30,0010,0000,0000,0000,0000,0000,
  WN,07/17/2015,0893,N7743B,LAS,05:35,05:34,0165 ,0161,-1,05:44,0010,0000,0000,0000,0000,0000,
  WN,07/17/2015,1017,N527SW,DAL,06:30,06:29,0060 ,0051,-1,06:38,0009,0000,0000,0000,0000,0000,
  WN,07/17/2015,1030,N500WR,PHX,12:25,12:19,0140 ,0128,-6,12:29,0010,0000,0000,0000,0000,0000,
  WN,07/17/2015,1249,N493WN,LAX,05:30,05:27,0185 ,0187,-3,05:40,0013,0000,0000,0000,0000,0000,
  WN,07/17/2015,1255,N477WN,BNA,05:10,05:10,0120 ,0111,0,05:18,0008,0000,0000,0000,0000,0000,
  WN,07/17/2015,1403,N8656B,LAS,11:25,11:25,0165 ,0155,0,11:33,0008,0000,0000,0000,0000,0000,
  WN,07/17/2015,1472,N744SW,DAL,21:55,21:53,0055 ,0054,-2,22:02,0009,0000,0000,0000,0000,0000,
  WN,07/17/2015,1694,N7811F,PHX,07:00,06:59,0140 ,0137,-1,07:10,0011,0000,0000,0000,0000,0000,
  WN,07/17/2015,1901,N317WN,MCO,10:25,10:26,0155 ,0153,1,10:33,0007,0000,0000,0000,0000,0000,
  WN,07/17/2015,2263,N223WN,DAL,18:40,18:39,0055 ,0050,-1,18:47,0008,0000,0000,0000,0000,0000,
  WN,07/17/2015,2284,N703SW,FLL,16:45,16:44,0165 ,0163,-1,16:53,0009,0000,0000,0000,0000,0000,
  WN,07/17/2015,2495,N7703A,SNA,07:35,07:30,0180 ,0169,-5,07:39,0009,0000,0000,0000,0000,0000,
  WN,07/17/2015,2876,N228WN,STL,13:25,13:25,0120 ,0116,0,13:35,0010,0000,0000,0000,0000,0000,
  WN,07/17/2015,2950,N7722B,DAL,14:05,14:17,0055 ,0053,12,14:25,0008,0000,0000,0000,0000,0000,
  WN,07/17/2015,3047,N8658A,LAS,20:20,20:28,0165 ,0158,8,20:37,0009,0000,0000,0000,0000,0000,
  WN,07/17/2015,3054,N228WN,PDX,18:45,18:47,0245 ,0232,2,18:56,0009,0000,0000,0000,0000,0000,
  WN,07/17/2015,3304,N770SA,ATL,18:10,18:59,0135 ,0113,49,19:05,0006,0027,0000,0000,0000,0000,
  WN,07/17/2015,3307,N602SW,HRL,09:15,09:07,0060 ,0059,-8,09:18,0011,0000,0000,0000,0000,0000,
  WN,07/17/2015,3933,N401WN,ELP,10:40,10:43,0090 ,0085,3,10:54,0011,0000,0000,0000,0000,0000,
  WN,07/17/2015,3937,N946WN,DAL,08:10,08:05,0060 ,0057,-5,08:18,0013,0000,0000,0000,0000,0000,
  WN,07/17/2015,4195,N525SW,ELP,14:25,14:22,0090 ,0085,-3,14:34,0012,0000,0000,0000,0000,0000,
  WN,07/17/2015,4551,N963WN,DEN,08:30,08:29,0125 ,0121,-1,08:37,0008,0000,0000,0000,0000,0000,
  WN,07/17/2015,4621,N639SW,SAN,11:35,11:40,0175 ,0164,5,11:48,0008,0000,0000,0000,0000,0000,
  WN,07/17/2015,4630,N624SW,DEN,05:50,05:50,0130 ,0138,0,06:04,0014,0000,0000,0000,0000,0000,
  WN,07/17/2015,4819,N552WN,PHX,17:25,17:34,0150 ,0126,9,17:41,0007,0000,0000,0000,0000,0000,
  WN,07/17/2015,4913,N632SW,TPA,11:35,11:41,0140 ,0143,6,11:50,0009,0000,0000,0000,0000,0000,
  WN,07/17/2015,4924,N438WN,LAX,16:00,16:12,0185 ,0173,12,16:21,0009,0000,0000,0000,0000,0000,
  WN,07/17/2015,4927,N8301J,DCA,12:40,12:40,0195 ,0191,0,12:55,0015,0000,0000,0000,0000,0000,
  WN,07/17/2015,5888,N527SW,DAL,20:00,19:59,0055 ,0050,-1,20:09,0010,0000,0000,0000,0000,0000,
  WN,07/18/2015,0704,N956WN,MCO,16:25,16:28,0155 ,0149,3,16:35,0007,0000,0000,0000,0000,0000,
  WN,07/18/2015,1060,N606SW,PHX,15:00,15:00,0135 ,0136,0,15:09,0009,0000,0000,0000,0000,0000,
  WN,07/18/2015,1133,N520SW,DAL,07:35,07:32,0060 ,0053,-3,07:43,0011,0000,0000,0000,0000,0000,
  WN,07/18/2015,1192,N657SW,TPA,14:15,14:20,0140 ,0144,5,14:32,0012,0000,0000,0000,0000,0000,
  WN,07/18/2015,1195,N8316H,MCO,07:10,07:16,0155 ,0154,6,07:28,0012,0000,0000,0000,0000,0000,
  WN,07/18/2015,1201,N956WN,BNA,06:40,06:38,0120 ,0110,-2,06:45,0007,0000,0000,0000,0000,0000,
  WN,07/18/2015,1211,N432WN,EWR,06:45,06:44,0225 ,0206,-1,06:52,0008,0000,0000,0000,0000,0000,
  WN,07/18/2015,1216,N448WN,HOU,07:40,07:39,0050 ,0045,-1,07:52,0013,0000,0000,0000,0000,0000,
  WN,07/18/2015,1219,N622SW,MDW,05:35,05:32,0155 ,0157,-3,05:43,0011,0000,0000,0000,0000,0000,
  WN,07/18/2015,1220,N929WN,MSY,11:45,12:17,0085 ,0071,32,12:24,0007,0000,0000,0000,0000,0018,
  WN,07/18/2015,1240,N376SW,PHX,19:10,19:18,0140 ,0134,8,19:28,0010,0000,0000,0000,0000,0000,
  WN,07/18/2015,1258,N642WN,DAL,19:00,19:21,0055 ,0050,21,19:29,0008,0001,0000,0000,0000,0015,
  WN,07/18/2015,1338,N962WN,SNA,07:30,07:39,0180 ,0170,9,07:51,0012,0000,0000,0000,0000,0000,
  WN,07/18/2015,1366,N455WN,DEN,06:15,06:13,0130 ,0120,-2,06:22,0009,0000,0000,0000,0000,0000,
  WN,07/18/2015,1693,N8621A,LAX,07:25,07:37,0185 ,0168,12,07:41,0004,0000,0000,0000,0000,0000,
  WN,07/18/2015,1739,N7703A,PHX,09:35,09:32,0140 ,0128,-3,09:40,0008,0000,0000,0000,0000,0000,
  WN,07/18/2015,1837,N962WN,MCO,19:50,21:33,0160 ,0143,103,21:39,0006,0065,0000,0000,0000,0021,
  WN,07/18/2015,1849,N937WN,DAL,14:05,14:24,0055 ,0050,19,14:32,0008,0000,0000,0000,0000,0000,
  WN,07/18/2015,1928,N775SW,DCA,13:05,13:35,0195 ,0177,30,13:43,0008,0000,0000,0000,0000,0000,
  WN,07/18/2015,1929,N775SW,DAL,20:45,20:49,0055 ,0052,4,20:59,0010,0000,0000,0000,0000,0000,
  WN,07/18/2015,1937,N433LV,FLL,11:05,11:05,0165 ,0177,0,11:12,0007,0000,0000,0000,0000,0000,
  WN,07/18/2015,1962,N367SW,ATL,17:30,18:21,0135 ,0136,51,18:27,0006,0051,0000,0001,0000,0000,
  WN,07/18/2015,1979,N8607M,DEN,18:35,19:06,0130 ,0116,31,19:15,0009,0017,0000,0000,0000,0000,
  WN,07/18/2015,2023,N374SW,LAS,10:35,10:32,0170 ,0157,-3,10:40,0008,0000,0000,0000,0000,0000,
  WN,07/18/2015,2196,N423WN,LAS,16:00,16:01,0170 ,0214,1,16:09,0008,0000,0000,0045,0000,0000,
  WN,07/18/2015,2248,N366SW,ELP,14:00,14:20,0090 ,0083,20,14:31,0011,0000,0000,0000,0000,0000,
  WN,07/18/2015,2294,N363SW,DAL,09:45,09:44,0055 ,0054,-1,09:54,0010,0000,0000,0000,0000,0000,
  WN,07/18/2015,2295,N363SW,HOU,14:55,14:51,0050 ,0054,-4,14:57,0006,0000,0000,0000,0000,0000,
  WN,07/18/2015,2449,N7739A,BNA,16:25,16:21,0120 ,0105,-4,16:27,0006,0000,0000,0000,0000,0000,
  WN,07/18/2015,2458,N398SW,LAX,17:25,20:19,0185 ,0181,174,20:32,0013,0170,0000,0000,0000,0000,
  WN,07/18/2015,2474,N435WN,HOU,12:40,12:51,0050 ,0053,11,12:58,0007,0000,0000,0000,0000,0000,
  WN,07/18/2015,2743,N623SW,BWI,05:30,05:29,0195 ,0216,-1,05:39,0010,0000,0000,0020,0000,0000,
  WN,07/18/2015,2936,N352SW,LBB,13:55,14:00,0070 ,0064,5,14:13,0013,0000,0000,0000,0000,0000,
  WN,07/18/2015,3269,N376SW,STL,13:40,14:02,0120 ,0115,22,14:14,0012,0017,0000,0000,0000,0000,
  WN,07/18/2015,3347,N279WN,LAS,18:45,18:39,0165 ,0303,-6,18:55,0016,0000,0000,0000,0000,0000,
  WN,07/18/2015,3898,N8611F,SAN,11:15,11:11,0170 ,0154,-4,11:18,0007,0000,0000,0000,0000,0000,
  WN,07/18/2015,4280,N454WN,PDX,18:40,19:12,0245 ,0225,32,19:20,0008,0000,0000,0000,0000,0000,
  WN,07/18/2015,4357,N741SA,MDW,17:45,18:25,0155 ,0147,40,18:36,0011,0000,0032,0000,0000,0000,
  WN,07/18/2015,4359,N642WN,DEN,13:35,13:39,0135 ,0123,4,13:48,0009,0000,0000,0000,0000,0000,
  WN,07/18/2015,4425,N7748A,OAK,14:45,14:46,0225 ,0219,1,15:00,0014,0000,0000,0000,0000,0000,
  WN,07/18/2015,4436,N7717D,SAN,21:20,21:16,0170 ,0160,-4,21:27,0011,0000,0000,0000,0000,0000,
  WN,07/18/2015,4463,N7701B,BWI,16:10,18:45,0205 ,0187,155,18:53,0008,0024,0000,0000,0000,0113,
  WN,07/18/2015,4496,N373SW,ATL,06:50,06:50,0135 ,0126,0,06:58,0008,0000,0000,0000,0000,0000,
  WN,07/18/2015,4517,N522SW,HRL,10:45,10:40,0060 ,0054,-5,10:48,0008,0000,0000,0000,0000,0000,
  WN,07/18/2015,4548,N7748A,ELP,10:40,10:36,0090 ,0086,-4,10:47,0011,0000,0000,0000,0000,0000,
  WN,07/18/2015,4579,N967WN,SJC,13:10,13:55,0215 ,0199,45,14:02,0007,0000,0000,0000,0000,0029,
  WN,07/19/2015,0144,N8610A,SAN,20:55,20:51,0170 ,0166,-4,21:07,0016,0000,0000,0000,0000,0000,
  WN,07/19/2015,0178,N644SW,ELP,20:30,20:36,0090 ,0086,6,20:45,0009,0000,0000,0000,0000,0000,
  WN,07/19/2015,0238,N429WN,DAL,12:30,12:32,0055 ,0048,2,12:41,0009,0000,0000,0000,0000,0000,
  WN,07/19/2015,0285,N642WN,DAL,09:25,09:24,0055 ,0049,-1,09:33,0009,0000,0000,0000,0000,0000,
  WN,07/19/2015,0311,N238WN,MDW,15:05,15:16,0150 ,0140,11,15:24,0008,0000,0000,0000,0000,0000,
  WN,07/19/2015,0329,N659SW,HOU,16:00,16:05,0050 ,0041,5,16:12,0007,0000,0000,0000,0000,0000,
  WN,07/19/2015,0341,N492WN,OAK,18:00,18:02,0225 ,0220,2,18:09,0007,0000,0000,0000,0000,0000,
  WN,07/19/2015,0356,N640SW,PHX,20:10,20:25,0140 ,0135,15,20:36,0011,0000,0000,0000,0000,0000,
  WN,07/19/2015,0359,N560WN,EWR,06:45,06:48,0225 ,0207,3,06:59,0011,0000,0000,0000,0000,0000,
  WN,07/19/2015,0419,N7709A,MDW,18:15,18:10,0155 ,0151,-5,18:21,0011,0000,0000,0000,0000,0000,
  WN,07/19/2015,0454,N515SW,HOU,11:30,11:32,0050 ,0044,2,11:42,0010,0000,0000,0000,0000,0000,
  WN,07/19/2015,0554,N378SW,DEN,20:25,20:22,0135 ,0142,-3,20:30,0008,0000,0000,0000,0000,0000,
  WN,07/19/2015,0556,N8326F,BWI,06:00,05:58,0200 ,0197,-2,06:24,0026,0000,0000,0000,0000,0000,
  WN,07/19/2015,0604,N8629A,DEN,14:50,14:49,0130 ,0130,-1,14:59,0010,0000,0000,0000,0000,0000,
  WN,07/19/2015,0658,N491WN,DEN,10:45,11:20,0130 ,0116,35,11:30,0010,0021,0000,0000,0000,0000,
  WN,07/19/2015,0686,N8313F,MCO,17:25,17:52,0155 ,0151,27,18:00,0008,0000,0000,0000,0000,0023,
  WN,07/19/2015,0709,N620SW,FLL,11:10,12:01,0165 ,0166,51,12:12,0011,0051,0000,0001,0000,0000,
  WN,07/19/2015,0801,N604SW,DAL,15:35,15:40,0060 ,0049,5,15:48,0008,0000,0000,0000,0000,0000,
  WN,07/19/2015,0829,N454WN,BWI,17:10,19:41,0205 ,0177,151,19:49,0008,0048,0000,0000,0000,0075,
  WN,07/19/2015,0836,N8669B,BNA,13:30,13:56,0120 ,0110,26,14:03,0007,0016,0000,0000,0000,0000,
  WN,07/19/2015,0857,N609SW,DAL,10:30,11:11,0055 ,0051,41,11:21,0010,0009,0000,0000,0000,0028,
  WN,07/19/2015,0862,N8612K,SJC,18:35,18:44,0215 ,0206,9,18:56,0012,0000,0000,0000,0000,0000,
  WN,07/19/2015,0891,N522SW,LBB,16:20,16:13,0070 ,0062,-7,16:22,0009,0000,0000,0000,0000,0000,
  WN,07/19/2015,0998,N244WN,LAX,08:05,08:03,0185 ,0197,-2,08:11,0008,0000,0000,0000,0000,0000,
  WN,07/19/2015,1030,N8651A,PHX,12:25,12:22,0140 ,0128,-3,12:33,0011,0000,0000,0000,0000,0000,
