CountryName,CountryCode,Year,Total Population,Urban population (% of total)
Channel Islands,CHI,1962,111463.0,38.172
Chile,CHL,1962,8054166.0,69.435
China,CHN,1962,665770000.0,17.226
Colombia,COL,1962,17500166.0,47.628
Comoros,COM,1962,194960.0,14.189
"Congo, Dem. Rep.",ZAR,1962,16041247.0,22.749000000000002
"Congo, Rep.",COG,1962,1067611.0,33.045
Costa Rica,CRI,1962,1432583.0,34.404
Cote d'Ivoire,CIV,1962,3740503.0,20.21
Croatia,HRV,1962,4202104.0,32.001
Cuba,CUB,1962,7450404.0,58.776
Curacao,CUW,1962,128414.0,75.49
Cyprus,CYP,1962,577691.0,36.674
Czech Republic,CZE,1962,9624660.0,60.555
Denmark,DNK,1962,4647727.0,75.093
Djibouti,DJI,1962,94200.0,52.619
Dominica,DMA,1962,61984.0,37.979
Dominican Republic,DOM,1962,3521276.0,32.094
Ecuador,ECU,1962,4812892.0,35.06
"Egypt, Arab Rep.",EGY,1962,28560741.0,38.624
El Salvador,SLV,1962,2927861.0,38.614000000000004
Equatorial Guinea,GNQ,1962,257940.0,26.234
Eritrea,ERI,1962,1476321.0,10.377
Estonia,EST,1962,1241623.0,59.071999999999996
Ethiopia,ETH,1962,23221331.0,6.874
Faeroe Islands,FRO,1962,35153.0,22.962
Fiji,FJI,1962,421576.0,30.823
Finland,FIN,1962,4491443.0,57.162
France,FRA,1962,48119649.0,63.489
French Polynesia,PYF,1962,83654.0,44.16
Gabon,GAB,1962,509806.0,19.594
"Gambia, The",GMB,1962,383525.0,12.535
Georgia,GEO,1962,3760300.0,44.051
Germany,DEU,1962,74025784.0,71.762
Ghana,GHA,1962,7085463.0,24.351999999999997
Greece,GRC,1962,8448233.0,57.34
Greenland,GRL,1962,35000.0,61.406000000000006
Grenada,GRD,1962,92424.0,30.706999999999997
Guam,GUM,1962,69607.0,52.31399999999999
Guatemala,GTM,1962,4356579.0,32.424
Guinea,GIN,1962,3690960.0,11.418
Guinea-Bissau,GNB,1962,629973.0,13.895
Guyana,GUY,1962,600559.0,29.089000000000002
Haiti,HTI,1962,4022596.0,16.365
Honduras,HND,1962,2139208.0,23.9
"Hong Kong SAR, China",HKG,1962,3305200.0,85.58200000000001
Hungary,HUN,1962,10061734.0,56.758
Iceland,ISL,1962,182378.0,81.297
India,IND,1962,468054145.0,18.218
Indonesia,IDN,1962,92558006.0,15.058
"Iran, Islamic Rep.",IRN,1962,23071426.0,35.051
Iraq,IRQ,1962,7674220.0,45.978
Ireland,IRL,1962,2836050.0,46.856
Isle of Man,IMY,1962,48580.0,55.586000000000006
Israel,ISR,1962,2293000.0,78.75399999999999
Italy,ITA,1962,50879450.0,60.355
Jamaica,JAM,1962,1678467.0,35.239000000000004
Japan,JPN,1962,95832000.0,65.14399999999999
Jordan,JOR,1962,943090.0,53.215
Kazakhstan,KAZ,1962,10532062.0,45.29600000000001
Kenya,KEN,1962,8628973.0,7.774
Kiribati,KIR,1962,43312.0,17.566
"Korea, Dem. Rep.",PRK,1962,11871720.0,42.136
"Korea, Rep.",KOR,1962,26513030.0,29.461
Kuwait,KWT,1962,335161.0,76.66
Kyrgyz Republic,KGZ,1962,2333400.0,34.844
Lao PDR,LAO,1962,2219964.0,8.095
Latvia,LVA,1962,2181586.0,54.458999999999996
Lebanon,LBN,1962,1925276.0,45.751999999999995
Lesotho,LSO,1962,881910.0,4.4639999999999995
Liberia,LBR,1962,1170267.0,19.969
Libya,LBY,1962,1536196.0,29.089000000000002
Liechtenstein,LIE,1962,17298.0,20.102
Lithuania,LTU,1962,2863350.0,41.435
Luxembourg,LUX,1962,320750.0,70.443
"Macao SAR, China",MAC,1962,181025.0,95.556
"Macedonia, FYR",MKD,1962,1527105.0,36.473
Madagascar,MDG,1962,5352674.0,11.309000000000001
Malawi,MWI,1962,3784444.0,4.59
Malaysia,MYS,1962,8710678.0,27.895
Maldives,MDV,1962,94909.0,11.288
Mali,MLI,1962,5381369.0,11.662
Malta,MLT,1962,323900.0,90.008
Marshall Islands,MHL,1962,15545.0,38.358000000000004
Mauritania,MRT,1962,909172.0,8.031
Mauritius,MUS,1962,700349.0,34.103
Mexico,MEX,1962,40649590.0,52.428000000000004
"Micronesia, Fed. Sts.",FSM,1962,47387.0,22.796999999999997
Moldova,MDA,1962,2664000.0,25.026999999999997
Monaco,MCO,1962,23042.0,100.0
Mongolia,MNG,1962,1011328.0,39.73
Montenegro,MNE,1962,486092.0,20.237000000000002
Morocco,MAR,1962,13100843.0,30.345
Mozambique,MOZ,1962,7799396.0,5.144
Myanmar,MMR,1962,22446690.0,19.91
Namibia,NAM,1962,632658.0,18.748
Nepal,NPL,1962,10377061.0,3.612
Netherlands,NLD,1962,11805689.0,60.20399999999999
New Caledonia,NCL,1962,83400.0,40.224000000000004
New Zealand,NZL,1962,2482000.0,77.133
Nicaragua,NIC,1962,1886560.0,40.481
Niger,NER,1962,3596613.0,6.0
Nigeria,NGA,1962,47117859.0,15.857999999999999
Northern Mariana Islands,MNP,1962,10541.0,54.26
Norway,NOR,1962,3638918.0,52.653
Oman,OMN,1962,578825.0,18.607
Pakistan,PAK,1962,47122931.0,22.750999999999998
Palau,PLW,1962,10150.0,57.405
Panama,PAN,1962,1202372.0,42.494
Papua New Guinea,PNG,1962,2037165.0,4.3469999999999995
Paraguay,PRY,1962,2005337.0,35.771
Peru,PER,1962,10650672.0,48.513999999999996
Philippines,PHL,1962,28081234.0,30.816
Poland,POL,1962,30308500.0,48.926
Portugal,PRT,1962,8993985.0,35.722
Puerto Rico,PRI,1962,2450322.0,47.327
Qatar,QAT,1962,56187.0,86.101
Romania,ROM,1962,18676550.0,35.586
Russian Federation,RUS,1962,122591000.0,55.518
Rwanda,RWA,1962,3050596.0,2.71
Samoa,WSM,1962,115786.0,19.061
San Marino,SMR,1962,16197.0,51.104
Sao Tome and Principe,STP,1962,64429.0,17.969
Saudi Arabia,SAU,1962,4362863.0,33.518
Senegal,SEN,1962,3356421.0,24.303
Seychelles,SYC,1962,44042.0,29.785999999999998
Sierra Leone,SLE,1962,2239581.0,18.467
Singapore,SGP,1962,1750200.0,100.0
Slovak Republic,SVK,1962,4238188.0,34.714
Slovenia,SVN,1962,1603649.0,29.934
Solomon Islands,SLB,1962,125068.0,6.321000000000001
Somalia,SOM,1962,2874944.0,18.372
South Africa,ZAF,1962,18459442.0,46.906000000000006
South Sudan,SSD,1962,3069990.0,8.725
Spain,ESP,1962,31023366.0,58.308
Sri Lanka,LKA,1962,10443000.0,16.753
St. Kitts and Nevis,KNA,1962,50966.0,28.903000000000002
St. Lucia,LCA,1962,92086.0,21.934
St. Vincent and the Grenadines,VCT,1962,83206.0,26.851
Sudan,SDN,1962,7981797.0,11.737
Suriname,SUR,1962,306330.0,47.335
Swaziland,SWZ,1962,365719.0,4.8
Sweden,SWE,1962,7561588.0,74.271
Switzerland,CHE,1962,5573815.0,52.309
Syrian Arab Republic,SYR,1962,4897428.0,38.044000000000004
Tajikistan,TJK,1962,2223956.0,33.955
Tanzania,TZA,1962,10683888.0,5.547000000000001
Thailand,THA,1962,29081037.0,19.89
Timor-Leste,TMP,1962,517446.0,10.511
Togo,TGO,1962,1612758.0,11.844000000000001
Tonga,TON,1962,66255.0,18.312
Trinidad and Tobago,TTO,1962,880019.0,16.093
Tunisia,TUN,1962,4350811.0,38.391
Turkey,TUR,1962,28909985.0,32.598
Turkmenistan,TKM,1962,1708711.0,46.702
Turks and Caicos Islands,TCA,1962,5762.0,48.364
Tuvalu,TUV,1962,6391.0,17.008
Uganda,UGA,1962,7240155.0,4.8260000000000005
Ukraine,UKR,1962,43749469.0,48.294
United Arab Emirates,ARE,1962,112240.0,75.248
United Kingdom,GBR,1962,53250000.0,78.237
United States,USA,1962,186538000.0,70.757
Uruguay,URY,1962,2603887.0,80.681
Uzbekistan,UZB,1962,9319510.0,34.5
Vanuatu,VUT,1962,67806.0,10.765
"Venezuela, RB",VEN,1962,8790590.0,63.933
Vietnam,VNM,1962,36123000.0,15.369000000000002
Virgin Islands (U.S.),VIR,1962,36300.0,59.24100000000001
"Yemen, Rep.",YEM,1962,5339285.0,9.831
Zambia,ZMB,1962,3240664.0,19.785
Zimbabwe,ZWE,1962,4006262.0,13.082
Arab World,ARB,1963,100438281.0,33.5558808208595
Caribbean small states,CSS,1963,4435830.0,32.3139419105331
Central Europe and the Baltics,CEB,1963,93845749.0,46.5340927663649
East Asia & Pacific (all income levels),EAS,1963,1085447747.0,24.1179584421312
East Asia & Pacific (developing only),EAP,1963,930292410.0,18.3360097956566
Euro area,EMU,1963,272876446.0,63.6296067451494
Europe & Central Asia (all income levels),ECS,1963,691101825.0,57.0108392432078
Europe & Central Asia (developing only),ECA,1963,164093090.0,40.1457537419048
European Union,EUU,1963,420393292.0,62.6193631189006
Fragile and conflict affected situations,FCS,1963,129005734.0,19.446295721822
Heavily indebted poor countries (HIPC),HPC,1963,174484508.0,13.3160951449054
High income,HIC,1963,945017907.0,64.3936110738686
High income: nonOECD,NOC,1963,195817810.0,58.70222341387321
High income: OECD,OEC,1963,749200097.0,65.7911318469236
Latin America & Caribbean (all income levels),LCN,1963,239771182.0,51.67447278308561
Latin America & Caribbean (developing only),LAC,1963,194035506.0,47.437038305102796
Least developed countries: UN classification,LDC,1963,258670231.0,10.4109327306473
Low & middle income,LMY,1963,2248870171.0,22.667606745159002
Low income,LIC,1963,167835124.0,12.3534066602352
Lower middle income,LMC,1963,1008923908.0,20.5780011524038
Middle East & North Africa (all income levels),MEA,1963,114525072.0,37.2559815112974
Middle East & North Africa (developing only),MNA,1963,105966779.0,36.0453094538619
Middle income,MIC,1963,2081035047.0,23.499853952795892
North America,NAC,1963,208253700.0,71.1563654139158
OECD members,OED,1963,820737024.0,63.9734846616277
Other small states,OSS,1963,6988545.0,15.8102877561781
Pacific island small states,PSS,1963,949878.0,23.356541311621104
Small states,SST,1963,12374253.0,22.3056636339988
South Asia,SAS,1963,609571502.0,17.2436611658512
Sub-Saharan Africa (all income levels),SSF,1963,245217050.0,15.585462877165401
Sub-Saharan Africa (developing only),SSA,1963,244910884.0,15.5711997287185
Upper middle income,UMC,1963,1072111139.0,26.246715640248603
World,WLD,1963,3193888078.0,34.9081356655374
Afghanistan,AFG,1963,9531555.0,9.11
Albania,ALB,1963,1762621.0,31.086
Algeria,DZA,1963,11985130.0,34.662
American Samoa,ASM,1963,21883.0,67.493
Andorra,ADO,1963,16410.0,65.872
Angola,AGO,1963,5565808.0,11.624
Antigua and Barbuda,ATG,1963,57368.0,37.817
Argentina,ARG,1963,21621845.0,75.309
Armenia,ARM,1963,2070427.0,53.888999999999996
Aruba,ABW,1963,56697.0,50.73
Australia,AUS,1963,10950000.0,82.727
Austria,AUT,1963,7175811.0,64.913
Azerbaijan,AZE,1963,4307315.0,51.763999999999996
"Bahamas, The",BHS,1963,127331.0,61.926
Bahrain,BHR,1963,178048.0,82.37200000000001
Bangladesh,BGD,1963,52532595.0,5.727
Barbados,BRB,1963,233587.0,36.995
Belarus,BLR,1963,8437232.0,35.821999999999996
Belgium,BEL,1963,9289770.0,92.835
Belize,BLZ,1963,100166.0,53.101000000000006
Benin,BEN,1963,2543335.0,11.118
Bermuda,BMU,1963,47700.0,100.0
Bhutan,BTN,1963,240364.0,4.217
Bolivia,BOL,1963,3913397.0,37.656
Bosnia and Herzegovina,BIH,1963,3406466.0,21.209
Botswana,BWA,1963,564316.0,3.1710000000000003
Brazil,BRA,1963,79368453.0,49.078
Brunei Darussalam,BRN,1963,93650.0,48.92
Bulgaria,BGR,1963,8078145.0,42.23
Burkina Faso,BFA,1963,5027818.0,4.993
Burundi,BDI,1963,2950903.0,2.193
Cabo Verde,CPV,1963,216913.0,17.503
Cambodia,KHM,1963,6181137.0,10.497
Cameroon,CMR,1963,5719135.0,15.647
Canada,CAN,1963,18964000.0,71.307
Cayman Islands,CYM,1963,8228.0,100.0
Central African Republic,CAF,1963,1585765.0,22.1
Chad,TCD,1963,3184775.0,7.527
Channel Islands,CHI,1963,112595.0,37.909
Chile,CHL,1963,8237555.0,70.2
China,CHN,1963,682335000.0,17.757
Colombia,COL,1963,18033548.0,48.931999999999995
Comoros,COM,1963,198205.0,15.074000000000002
"Congo, Dem. Rep.",ZAR,1963,16461914.0,22.976
"Congo, Rep.",COG,1963,1096502.0,33.78
Costa Rica,CRI,1963,1484512.0,34.606
Cote d'Ivoire,CIV,1963,3889859.0,21.575
Croatia,HRV,1963,4231408.0,32.979
Cuba,CUB,1963,7618359.0,58.963
Curacao,CUW,1963,130860.0,75.875
Cyprus,CYP,1963,577912.0,37.176
Czech Republic,CZE,1963,9670685.0,61.044
Denmark,DNK,1963,4684483.0,75.757
Djibouti,DJI,1963,100622.0,53.787
Dominica,DMA,1963,62920.0,38.046
Dominican Republic,DOM,1963,3638628.0,33.061
Ecuador,ECU,1963,4953735.0,35.606
"Egypt, Arab Rep.",EGY,1963,29322709.0,38.977
El Salvador,SLV,1963,3015885.0,38.711999999999996
Equatorial Guinea,GNQ,1963,260990.0,26.323
Eritrea,ERI,1963,1512671.0,10.703
Estonia,EST,1963,1258857.0,59.836000000000006
Ethiopia,ETH,1963,23798378.0,7.104
Faeroe Islands,FRO,1963,35550.0,23.805
Fiji,FJI,1963,436208.0,31.403000000000002
Finland,FIN,1963,4523309.0,57.998000000000005
France,FRA,1963,48803680.0,64.702
French Polynesia,PYF,1963,86839.0,45.388999999999996
Gabon,GAB,1963,516270.0,20.923000000000002
"Gambia, The",GMB,1963,389070.0,12.862
Georgia,GEO,1963,3816100.0,44.544
Germany,DEU,1963,74714353.0,71.82600000000001
Ghana,GHA,1963,7303432.0,24.915
Greece,GRC,1963,8479625.0,58.222
Greenland,GRL,1963,36400.0,62.983000000000004
Grenada,GRD,1963,93354.0,30.895
Guam,GUM,1963,71289.0,53.396
Guatemala,GTM,1963,4476923.0,33.086
Guinea,GIN,1963,3749920.0,11.919
Guinea-Bissau,GNB,1963,636593.0,14.045
Guyana,GUY,1963,618887.0,29.129
Haiti,HTI,1963,4103732.0,16.762
Honduras,HND,1963,2211144.0,24.491
"Hong Kong SAR, China",HKG,1963,3420900.0,85.867
Hungary,HUN,1963,10087947.0,57.181000000000004
Iceland,ISL,1963,185653.0,81.781
India,IND,1963,477729958.0,18.405
Indonesia,IDN,1963,95055669.0,15.299000000000001
"Iran, Islamic Rep.",IRN,1963,23680433.0,35.718
Iraq,IRQ,1963,7888914.0,47.532
Ireland,IRL,1963,2852650.0,47.473
Isle of Man,IMY,1963,49089.0,55.826
Israel,ISR,1963,2379000.0,79.502
Italy,ITA,1963,51252000.0,60.853
Jamaica,JAM,1963,1707019.0,35.985
Japan,JPN,1963,96812000.0,66.064
Jordan,JOR,1963,999392.0,53.565
Kazakhstan,KAZ,1963,10913552.0,45.847
Kenya,KEN,1963,8908425.0,8.038
Kiribati,KIR,1963,44372.0,18.233
"Korea, Dem. Rep.",PRK,1963,12065470.0,43.11600000000001
"Korea, Rep.",KOR,1963,27261747.0,30.406999999999996
Kuwait,KWT,1963,381665.0,77.51100000000001
Kyrgyz Republic,KGZ,1963,2413700.0,35.178000000000004
Lao PDR,LAO,1963,2272078.0,8.17
Latvia,LVA,1963,2210919.0,55.253
Lebanon,LBN,1963,1984982.0,47.475
Lesotho,LSO,1963,898342.0,5.029
Liberia,LBR,1963,1196588.0,20.664
Libya,LBY,1963,1592111.0,29.998
Liechtenstein,LIE,1963,17722.0,19.89
Lithuania,LTU,1963,2898950.0,42.434
Luxembourg,LUX,1963,324100.0,70.953
"Macao SAR, China",MAC,1963,188703.0,95.773
"Macedonia, FYR",MKD,1963,1547445.0,37.75
Madagascar,MDG,1963,5486593.0,11.657
Malawi,MWI,1963,3872124.0,4.694
Malaysia,MYS,1963,8999247.0,28.558000000000003
Maldives,MDV,1963,97556.0,11.345
Mali,MLI,1963,5441611.0,11.97
Malta,MLT,1963,322550.0,89.948
Marshall Islands,MHL,1963,16111.0,39.775999999999996
Mauritania,MRT,1963,936014.0,8.671
Mauritius,MUS,1963,718861.0,35.056
Mexico,MEX,1963,41939880.0,53.265
"Micronesia, Fed. Sts.",FSM,1963,48875.0,23.041999999999998
Moldova,MDA,1963,2721000.0,25.855999999999998
Monaco,MCO,1963,23169.0,100.0
Mongolia,MNG,1963,1042383.0,41.056000000000004
Montenegro,MNE,1963,491491.0,20.993000000000002
Morocco,MAR,1963,13488517.0,30.846
Mozambique,MOZ,1963,7961458.0,5.345
Myanmar,MMR,1963,22947286.0,20.259
Namibia,NAM,1963,648668.0,19.17
Nepal,NPL,1963,10544586.0,3.653
Netherlands,NLD,1963,11965966.0,60.387
New Caledonia,NCL,1963,85700.0,41.684
New Zealand,NZL,1963,2531800.0,77.73
Nicaragua,NIC,1963,1943591.0,41.005
Niger,NER,1963,3703159.0,6.2589999999999995
Nigeria,NGA,1963,48128460.0,16.087
Northern Mariana Islands,MNP,1963,10709.0,55.771
Norway,NOR,1963,3666537.0,54.302
Oman,OMN,1963,593504.0,19.794
Pakistan,PAK,1963,48312888.0,23.002
Palau,PLW,1963,10381.0,57.696000000000005
Panama,PAN,1963,1238824.0,43.137
Papua New Guinea,PNG,1963,2075630.0,4.694
Paraguay,PRY,1963,2058916.0,35.916
Peru,PER,1963,10961539.0,49.632
Philippines,PHL,1963,29016770.0,31.076999999999998
Poland,POL,1963,30712000.0,49.326
Portugal,PRT,1963,9030355.0,36.101
Puerto Rico,PRI,1963,2504530.0,48.724
Qatar,QAT,1963,61647.0,86.5
Romania,ROM,1963,18797850.0,36.284
Russian Federation,RUS,1963,123960000.0,56.408
Rwanda,RWA,1963,3102968.0,2.766
Samoa,WSM,1963,119564.0,19.141
San Marino,SMR,1963,16616.0,52.206
Sao Tome and Principe,STP,1963,64181.0,19.194000000000003
Saudi Arabia,SAU,1963,4516663.0,35.010999999999996
Senegal,SEN,1963,3450418.0,24.973000000000003
Seychelles,SYC,1963,45176.0,30.877
Sierra Leone,SLE,1963,2269890.0,19.06
Singapore,SGP,1963,1795000.0,100.0
Slovak Republic,SVK,1963,4282017.0,35.483000000000004
Slovenia,SVN,1963,1616971.0,30.776
Solomon Islands,SLB,1963,128863.0,6.6160000000000005
Somalia,SOM,1963,2937360.0,18.92
South Africa,ZAF,1963,18936138.0,47.02
South Sudan,SSD,1963,3131686.0,8.714
Spain,ESP,1963,31296651.0,59.306000000000004
Sri Lanka,LKA,1963,10582000.0,16.916
St. Kitts and Nevis,KNA,1963,50533.0,29.545
St. Lucia,LCA,1963,93397.0,22.174
St. Vincent and the Grenadines,VCT,1963,84167.0,27.314
Sudan,SDN,1963,8223613.0,12.262
Suriname,SUR,1963,314530.0,47.372
Swaziland,SWZ,1963,373991.0,5.312
Sweden,SWE,1963,7604328.0,75.223
Switzerland,CHE,1963,5694247.0,52.946000000000005
Syrian Arab Republic,SYR,1963,5057825.0,38.694
Tajikistan,TJK,1963,2312193.0,34.351
Tanzania,TZA,1963,11005882.0,5.704
Thailand,THA,1963,29967043.0,20.0
Timor-Leste,TMP,1963,526936.0,10.785
Togo,TGO,1963,1631763.0,12.811
Tonga,TON,1963,69000.0,18.701
Trinidad and Tobago,TTO,1963,892571.0,15.493
Tunisia,TUN,1963,4436643.0,38.833
Turkey,TUR,1963,29597047.0,33.137
Turkmenistan,TKM,1963,1769008.0,46.848
Turks and Caicos Islands,TCA,1963,5741.0,48.706
Tuvalu,TUV,1963,6542.0,17.587
Uganda,UGA,1963,7487411.0,5.045
Ukraine,UKR,1963,44285897.0,49.04600000000001
United Arab Emirates,ARE,1963,125216.0,76.093
United Kingdom,GBR,1963,53650000.0,78.09899999999999
United States,USA,1963,189242000.0,71.134
Uruguay,URY,1963,2635128.0,80.899
Uzbekistan,UZB,1963,9611601.0,34.762
Vanuatu,VUT,1963,69962.0,10.95
"Venezuela, RB",VEN,1963,9130346.0,64.977
Vietnam,VNM,1963,36836000.0,15.714
Virgin Islands (U.S.),VIR,1963,38700.0,60.604
"Yemen, Rep.",YEM,1963,5429501.0,10.216000000000001
Zambia,ZMB,1963,3342894.0,20.712
Zimbabwe,ZWE,1963,4140804.0,13.578
Arab World,ARB,1964,103273929.0,34.3584317072511
Caribbean small states,CSS,1964,4514432.0,32.5806173693612
Central Europe and the Baltics,CEB,1964,94722599.0,47.2087429803526
East Asia & Pacific (all income levels),EAS,1964,1110558625.0,24.595193258703297
East Asia & Pacific (developing only),EAP,1964,952838633.0,18.817780218554606
Euro area,EMU,1964,275382199.0,64.189335597371
Europe & Central Asia (all income levels),ECS,1964,698998988.0,57.57105308357721
Europe & Central Asia (developing only),ECA,1964,166977242.0,40.8374915604395
European Union,EUU,1964,424075860.0,63.1099687808214
Fragile and conflict affected situations,FCS,1964,132146798.0,20.0017779749052
Heavily indebted poor countries (HIPC),HPC,1964,178802599.0,13.7135985090687
High income,HIC,1964,956921525.0,64.9737088353186
High income: nonOECD,NOC,1964,198896794.0,59.5671376912611
High income: OECD,OEC,1964,758024731.0,66.3048976412354
Latin America & Caribbean (all income levels),LCN,1964,246458356.0,52.481990992678
Latin America & Caribbean (developing only),LAC,1964,199754929.0,48.3138316963282
Least developed countries: UN classification,LDC,1964,265039360.0,10.7068689819542
Low & middle income,LMY,1964,2302381215.0,23.124570297954698
Low income,LIC,1964,171657780.0,12.6606259161455
Lower middle income,LMC,1964,1032387068.0,20.851583201975
Middle East & North Africa (all income levels),MEA,1964,117734910.0,38.061536429551786
Middle East & North Africa (developing only),MNA,1964,108832515.0,36.782248047424105
Middle income,MIC,1964,2130723435.0,23.9679941924847
North America,NAC,1964,211262900.0,71.569387653961
OECD members,OED,1964,831581967.0,64.4814562688804
Other small states,OSS,1964,7129954.0,16.4166689940777
Pacific island small states,PSS,1964,980370.0,23.801164381815
Small states,SST,1964,12624756.0,22.7701053325704
South Asia,SAS,1964,623073110.0,17.438883934606
Sub-Saharan Africa (all income levels),SSF,1964,251215851.0,15.921286149674499
Sub-Saharan Africa (developing only),SSA,1964,250904786.0,15.9072489958163
Upper middle income,UMC,1964,1098336367.0,26.8943018976681
World,WLD,1964,3259302740.0,35.3036856602154
Afghanistan,AFG,1964,9728645.0,9.426
Albania,ALB,1964,1814135.0,31.158
Algeria,DZA,1964,12295973.0,36.141
American Samoa,ASM,1964,22701.0,67.916
Andorra,ADO,1964,17470.0,68.205
Angola,AGO,1964,5665701.0,12.058
Antigua and Barbuda,ATG,1964,58500.0,37.211
Argentina,ARG,1964,21953926.0,75.844
Armenia,ARM,1964,2138133.0,54.758
Aruba,ABW,1964,57029.0,50.715
Australia,AUS,1964,11167000.0,83.11
Austria,AUT,1964,7223801.0,64.962
Azerbaijan,AZE,1964,4445653.0,51.464
"Bahamas, The",BHS,1964,133697.0,62.641999999999996
Bahrain,BHR,1964,182774.0,82.389
Bangladesh,BGD,1964,54129390.0,5.9639999999999995
Barbados,BRB,1964,234547.0,37.068000000000005
Belarus,BLR,1964,8524224.0,37.0
Belgium,BEL,1964,9378113.0,92.988
Belize,BLZ,1964,103070.0,52.79
Benin,BEN,1964,2586362.0,11.800999999999998
Bermuda,BMU,1964,48900.0,100.0
Bhutan,BTN,1964,246324.0,4.446000000000001
Bolivia,BOL,1964,3990855.0,37.957
Bosnia and Herzegovina,BIH,1964,3468083.0,22.004
Botswana,BWA,1964,579560.0,3.318
Brazil,BRA,1964,81751802.0,50.059
Brunei Darussalam,BRN,1964,97933.0,50.776
Bulgaria,BGR,1964,8144340.0,43.986999999999995
Burkina Faso,BFA,1964,5098892.0,5.095
Burundi,BDI,1964,3011957.0,2.233
Cabo Verde,CPV,1964,223854.0,17.787
Cambodia,KHM,1964,6329411.0,10.662
Cameroon,CMR,1964,5850454.0,16.255
Canada,CAN,1964,19325000.0,72.107
Cayman Islands,CYM,1964,8299.0,100.0
Central African Republic,CAF,1964,1616515.0,22.803
Chad,TCD,1964,3247798.0,7.877000000000001
Channel Islands,CHI,1964,113778.0,37.646
Chile,CHL,1964,8423614.0,70.955
China,CHN,1964,698355000.0,18.299
Colombia,COL,1964,18581972.0,50.24
Comoros,COM,1964,201665.0,16.004
"Congo, Dem. Rep.",ZAR,1964,16903899.0,23.204
"Congo, Rep.",COG,1964,1126602.0,34.524
Costa Rica,CRI,1964,1537035.0,35.196999999999996
Cote d'Ivoire,CIV,1964,4049675.0,23.006999999999998
Croatia,HRV,1964,4259680.0,33.972
Cuba,CUB,1964,7787149.0,59.15
Curacao,CUW,1964,133148.0,76.255
Cyprus,CYP,1964,578629.0,37.681
