Date,AAPL,IBM,CSCO,MSFT
2002-03-06,24.07,106.300003,16.77,63.630001
2002-03-07,24.380001,103.709999,17.0,62.720001
2002-03-08,24.66,105.089996,17.799999,63.950001
2002-03-11,25.059998999999998,105.239998,17.42,64.339996
2002-03-12,24.72,108.5,16.77,62.540001000000004
2002-03-13,24.49,107.18,16.360001,62.099998
2002-03-14,24.43,106.599998,16.74,61.220001
2002-03-15,24.95,106.790001,16.540001,62.490002000000004
2002-03-18,24.74,106.349998,16.52,62.139998999999996
2002-03-19,24.85,107.489998,16.74,62.23
2002-03-20,24.92,105.5,16.02,60.099998
2002-03-21,24.27,106.779999,16.49,61.360001000000004
2002-03-22,24.090001,105.599998,16.57,60.450001
2002-03-25,23.35,103.559998,16.18,59.23
2002-03-26,23.46,102.900002,16.290001,59.080002
2002-03-27,23.47,103.389999,16.34,59.439999
2002-03-28,23.669999,104.0,16.93,60.310001
2002-04-01,24.460001000000002,102.860001,17.52,60.380001
2002-04-02,24.07,100.949997,16.42,57.279999
2002-04-03,23.75,99.959999,16.6,56.330002
2002-04-04,24.900001,100.839996,16.870001000000002,56.450001
2002-04-05,24.74,97.25,16.15,55.869999
2002-04-08,24.56,87.410004,16.18,57.220001
2002-04-09,24.099999,87.739998,14.82,54.869999
2002-04-10,24.66,89.010002,15.55,56.299999
2002-04-11,24.86,84.190002,14.87,54.790001000000004
2002-04-12,25.059998999999998,85.599998,15.3,55.93
2002-04-15,25.0,85.349998,15.01,55.689999
2002-04-16,25.74,86.199997,15.58,57.810001
2002-04-17,26.11,84.809998,15.97,56.630001
2002-04-18,25.410001,88.949997,15.44,56.369999
2002-04-19,24.979999,89.0,15.26,57.200001
2002-04-22,24.530001000000002,87.93,14.87,55.59
2002-04-23,24.249999,87.33000200000001,14.01,53.990002000000004
2002-04-24,23.77,86.5,14.43,53.02
2002-04-25,24.12,86.709999,14.59,53.73
2002-04-26,23.009999,84.709999,13.91,51.5
2002-04-29,23.959999,83.889999,14.13,52.240002000000004
2002-04-30,24.27,83.760002,14.65,52.259997999999996
2002-05-01,23.98,84.300003,13.7,52.75
2002-05-02,23.69,83.860001,13.64,51.209998999999996
2002-05-03,23.510001000000003,81.779999,13.14,49.560001
2002-05-06,22.649998999999998,76.0,12.89,48.619999
2002-05-07,22.47,76.5,13.08,49.470001
2002-05-08,24.37,82.449997,16.27,54.970001
2002-05-09,24.19,79.93,15.75,52.119999
2002-05-10,23.32,79.68,15.42,50.049999
2002-05-13,23.940001000000002,82.190002,15.7,52.689999
2002-05-14,25.61,85.480003,16.450001,54.880001
2002-05-15,25.279999,84.5,16.559998999999998,54.75
2002-05-16,25.21,85.449997,17.01,55.740002000000004
2002-05-17,25.01,85.690002,17.25,56.029999
2002-05-20,24.74,84.449997,16.58,54.009997999999996
2002-05-21,23.46,83.449997,16.16,52.189999
2002-05-22,24.319999,84.0,16.559998999999998,53.689999
2002-05-23,25.180001,84.349998,16.9,54.82
2002-05-24,24.15,83.099998,16.57,53.259997999999996
2002-05-28,23.98,82.08000200000001,16.379998999999998,52.32
2002-05-29,23.98,81.599998,15.65,52.049999
2002-05-30,24.2,82.25,16.01,52.639998999999996
2002-05-31,23.299999,80.449997,15.78,50.91
2002-06-03,22.91,78.110001,15.33,49.419998
2002-06-04,22.780001000000002,79.309998,16.08,49.98
2002-06-05,22.719998999999998,80.550003,15.92,51.66
2002-06-06,22.16,79.660004,15.46,51.900002
2002-06-07,21.400001,78.300003,15.73,51.98
2002-06-10,21.479999,76.800003,15.47,52.82
2002-06-11,20.459999,75.489998,14.99,52.57
2002-06-12,20.089999,74.650002,15.29,55.540001000000004
2002-06-13,19.54,75.599998,14.89,54.220001
2002-06-14,20.099999,76.16999799999999,14.3,55.25
2002-06-17,20.539998999999998,77.139999,15.07,55.68
2002-06-18,20.150001,75.940002,14.71,55.990002000000004
2002-06-19,17.12,73.349998,14.49,54.360001000000004
2002-06-20,17.109999,71.58000200000001,14.08,54.099998
2002-06-21,16.85,68.75,13.74,52.279999
2002-06-24,17.27,69.699997,14.06,54.16
2002-06-25,17.14,68.599998,13.45,52.950001
2002-06-26,16.55,70.050003,13.43,54.130001
2002-06-27,17.06,71.900002,13.82,54.919998
2002-06-28,17.72,72.0,13.95,54.700001
2002-07-01,17.06,67.599998,13.09,52.66
2002-07-02,16.940001000000002,68.58000200000001,12.56,51.439999
2002-07-03,17.549999,70.510002,13.04,51.84
2002-07-05,18.74,73.5,14.05,54.849998
2002-07-08,18.01,71.300003,13.67,52.919998
2002-07-09,17.530001000000002,69.66999799999999,13.14,53.209998999999996
2002-07-10,17.319999,68.760002,13.51,52.240002000000004
2002-07-11,18.3,69.410004,14.05,52.91
2002-07-12,17.51,69.209999,14.38,51.860001000000004
2002-07-15,18.23,71.0,14.44,51.799999
2002-07-16,17.86,69.010002,14.27,51.25
2002-07-17,15.630001000000002,70.690002,14.8,52.0
2002-07-18,14.989999,72.050003,14.34,51.110001000000004
2002-07-19,14.96,72.0,13.65,49.560001
2002-07-22,14.919998999999999,68.5,12.98,47.509997999999996
2002-07-23,14.470001000000002,67.050003,12.5,43.009997999999996
2002-07-24,15.200001,69.540001,13.09,46.23
2002-07-25,14.36,69.349998,11.61,42.830002
2002-07-26,14.339998999999999,66.400002,11.82,45.349998
2002-07-29,15.02,71.18,13.31,48.25
2002-07-30,15.429998999999999,71.790001,13.34,48.099998
2002-07-31,15.26,70.400002,13.19,47.98
2002-08-01,14.8,68.25,12.1,45.75
2002-08-02,14.45,67.879997,11.89,44.41
2002-08-05,13.99,65.989998,11.36,43.990002000000004
2002-08-06,14.74,67.900002,12.07,45.669998
2002-08-07,15.03,69.16999799999999,12.99,47.09
2002-08-08,15.3,71.610001,13.2,48.91
2002-08-09,15.0,71.83000200000001,13.12,48.119999
2002-08-12,14.989999,71.769997,13.41,48.470001
2002-08-13,14.59,71.900002,13.37,47.060001
2002-08-14,15.17,74.91999799999999,14.35,49.709998999999996
2002-08-15,15.61,76.5,14.36,49.77
2002-08-16,15.81,79.349998,14.45,50.0
2002-08-19,15.98,82.489998,14.72,52.0
2002-08-20,15.91,81.269997,14.73,51.040001000000004
2002-08-21,16.12,81.0,15.11,52.279999
2002-08-22,15.97,81.989998,15.1,53.23
2002-08-23,15.73,80.400002,14.45,52.220001
2002-08-26,15.53,79.41999799999999,14.49,52.099998
2002-08-27,14.849998999999999,77.959999,14.02,50.84
2002-08-28,14.699998999999998,76.059998,13.72,49.380001
2002-08-29,14.699998999999998,76.620003,14.2,50.580002
2002-08-30,14.75,75.379997,13.82,49.080002
2002-09-03,14.049999,72.349998,13.07,47.02
2002-09-04,14.479999,73.730003,13.27,48.209998999999996
2002-09-05,14.180001,72.18,12.77,45.91
2002-09-06,14.38,73.199997,13.03,47.82
2002-09-09,14.37,74.5,12.96,48.700001
2002-09-10,14.329998999999999,75.599998,13.43,49.790001000000004
2002-09-11,14.29,74.199997,13.57,48.580002
2002-09-12,14.14,71.870003,13.04,47.150002
2002-09-13,14.170001000000001,72.5,13.05,47.91
2002-09-16,14.5,72.32,12.93,47.779999
2002-09-17,14.8,71.75,12.54,47.290001000000004
2002-09-18,15.02,69.550003,12.5,47.75
2002-09-19,14.58,64.800003,12.0,47.200001
2002-09-20,14.87,63.919998,12.08,47.459998999999996
2002-09-23,14.849998999999999,63.369999,11.96,45.23
2002-09-24,14.64,59.75,11.43,45.639998999999996
2002-09-25,14.93,63.009997999999996,11.96,46.509997999999996
2002-09-26,14.699998999999998,62.02,11.36,46.200001
2002-09-27,14.72,60.360001000000004,11.23,45.25
2002-09-30,14.5,58.310001,10.48,43.740002000000004
2002-10-01,14.51,61.169998,10.94,46.23
2002-10-02,14.170001000000001,59.630001,10.05,45.610001000000004
2002-10-03,14.3,60.0,9.81,44.799999
2002-10-04,14.030001,56.599998,9.46,43.77
2002-10-07,13.77,56.860001000000004,9.08,44.049999
2002-10-08,13.68,57.049999,8.6,44.990002000000004
2002-10-09,13.59,55.07,9.23,43.990002000000004
2002-10-10,14.109998999999998,57.580002,9.74,46.380001
2002-10-11,14.51,63.919998,10.32,48.869999
2002-10-14,14.769998999999999,63.419998,9.99,49.290001000000004
2002-10-15,15.16,68.480003,10.99,52.290001000000004
2002-10-16,14.559999,64.900002,9.81,50.41
2002-10-17,14.109998999999998,72.199997,10.17,50.77
2002-10-18,14.339998999999999,74.25,10.51,53.150002
2002-10-21,14.559999,75.550003,10.95,52.509997999999996
2002-10-22,14.699998999999998,74.489998,11.22,51.669998
2002-10-23,14.88,74.599998,11.26,53.200001
2002-10-24,14.690001,72.099998,11.75,51.23
2002-10-25,15.420001000000001,74.559998,11.78,52.68
2002-10-28,15.61,76.559998,10.9,51.950001
2002-10-29,15.44,76.739998,10.6,52.07
2002-10-30,15.98,78.66999799999999,10.91,53.110001000000004
2002-10-31,16.070001,78.940002,11.18,53.470001
2002-11-01,16.360001,80.400002,11.61,53.0
2002-11-04,16.889999,82.5,12.31,56.099998
2002-11-05,16.9,81.68,12.69,56.68
2002-11-06,17.22,81.540001,12.96,57.029999
2002-11-07,16.000001,78.949997,12.35,56.009997999999996
2002-11-08,15.84,77.589996,12.56,55.099998
2002-11-11,15.16,77.290001,12.16,53.860001000000004
2002-11-12,15.640001000000002,79.150002,12.87,54.509997999999996
2002-11-13,15.59,79.349998,13.42,55.360001000000004
2002-11-14,16.299999,80.720001,14.0,56.990002000000004
2002-11-15,15.95,80.010002,14.08,56.689999
2002-11-18,15.649999,79.18,13.91,55.849998
2002-11-19,15.270001,78.370003,13.66,54.860001000000004
2002-11-20,15.53,81.610001,14.38,56.619999
2002-11-21,16.35,84.900002,15.24,57.84
2002-11-22,16.009999,84.43,14.89,58.220001
2002-11-25,15.97,86.199997,14.89,58.23
2002-11-26,15.410001000000001,85.059998,14.45,56.900002
2002-11-27,15.719999,87.699997,14.83,58.080002
2002-11-29,15.499998999999999,86.91999799999999,14.92,57.68
2002-12-02,15.18,87.300003,15.06,57.689999
2002-12-03,15.16,85.209999,14.52,56.709998999999996
2002-12-04,14.970001000000002,83.690002,14.43,56.540001000000004
2002-12-05,14.629999,83.059998,14.11,55.34
2002-12-06,14.95,82.32,14.18,55.470001
2002-12-09,14.75,79.589996,13.5,53.529999
2002-12-10,15.279998999999998,80.800003,13.93,54.009997999999996
2002-12-11,15.490001000000001,81.440002,13.85,54.66
2002-12-12,15.190001,80.16999799999999,14.11,54.169998
2002-12-13,14.79,80.0,13.4,52.5
2002-12-16,14.849998999999999,81.620003,13.67,54.48
2002-12-17,15.08,80.309998,13.66,54.360001000000004
2002-12-18,14.57,79.129997,13.22,53.529999
2002-12-19,14.2,78.660004,13.0,53.110001000000004
2002-12-20,14.14,79.790001,13.27,53.040001000000004
2002-12-23,14.49,80.260002,13.44,54.0
2002-12-24,14.36,79.760002,13.35,53.82
2002-12-26,14.400001000000001,78.5,13.1,53.389998999999996
2002-12-27,14.06,77.360001,13.01,52.970001
2002-12-30,14.07,76.25,12.97,52.75
2002-12-31,14.329998999999999,77.5,13.1,51.700001
2003-01-02,14.8,80.57,13.64,53.720001
2003-01-03,14.900001000000001,81.650002,13.91,53.790001000000004
2003-01-06,14.900001000000001,83.589996,14.2,54.77
2003-01-07,14.849998999999999,86.0,14.6,55.799999
2003-01-08,14.549999,84.190002,14.44,54.240002000000004
2003-01-09,14.680001,87.0,14.95,55.810001
2003-01-10,14.72,87.68,15.22,55.919998
2003-01-13,14.629999,87.510002,15.28,56.389998999999996
2003-01-14,14.610001,88.58000200000001,15.58,56.970001
2003-01-15,14.43,87.589996,15.18,56.27
2003-01-16,14.619998999999998,86.050003,14.9,55.349998
2003-01-17,14.100001,81.300003,14.13,51.459998999999996
2003-01-21,14.02,80.540001,14.18,51.330002
2003-01-22,13.88,79.699997,13.96,51.0
2003-01-23,14.170001000000001,81.050003,14.59,52.279999
2003-01-24,13.8,78.989998,13.86,49.849998
2003-01-27,14.13,78.41999799999999,13.71,49.169998
2003-01-28,14.58,80.110001,14.22,48.82
2003-01-29,14.93,80.32,14.08,49.91
2003-01-30,14.320001000000001,78.300003,13.87,48.240002000000004
2003-01-31,14.36,78.199997,13.37,47.459998999999996
2003-02-03,14.66,78.18,13.48,48.560001
2003-02-04,14.6,77.089996,13.2,47.32
2003-02-05,14.45,77.260002,13.2,46.959998999999996
2003-02-06,14.43,77.510002,13.24,47.419998
2003-02-07,14.15,77.099998,12.85,46.580002
2003-02-10,14.35,77.910004,13.15,47.380001
2003-02-11,14.35,77.389999,13.47,46.439999
2003-02-12,14.390001000000002,76.5,13.2,46.439999
2003-02-13,14.540001,75.860001,13.31,46.990002000000004
2003-02-14,14.67,77.449997,13.68,48.299999
2003-02-18,15.270001,79.33000200000001,14.31,24.959999
2003-02-19,14.849998999999999,79.510002,14.42,24.530001000000002
2003-02-20,14.769998999999999,79.150002,14.26,24.139999
2003-02-21,15.0,79.949997,14.67,24.629998999999998
2003-02-24,14.74,78.559998,14.42,24.07
2003-02-25,15.02,79.07,14.08,24.190001000000002
2003-02-26,14.5,77.400002,13.51,23.610001
2003-02-27,14.86,77.279999,13.75,23.58
2003-02-28,15.01,77.949997,13.98,23.700001
2003-03-03,14.65,77.33000200000001,13.72,23.540001
2003-03-04,14.559999,76.699997,13.63,23.07
2003-03-05,14.619998999999998,77.730003,13.74,23.440001000000002
2003-03-06,14.559999,77.07,13.48,23.27
2003-03-07,14.53,77.900002,13.24,23.559998999999998
2003-03-10,14.37,75.699997,13.01,22.950001
2003-03-11,14.23,75.349998,13.02,22.799999
2003-03-12,14.22,75.18,12.69,23.389999
2003-03-13,14.72,78.449997,13.42,24.67
2003-03-14,14.779998999999998,79.0,13.4,24.860001
2003-03-17,15.01,82.459999,14.13,25.93
2003-03-18,15.0,82.470001,14.2,26.040001
2003-03-19,14.95,82.0,14.22,26.32
2003-03-20,14.910001000000001,82.199997,14.04,26.25
2003-03-21,15.0,84.900002,13.9,26.57
2003-03-24,14.37,82.25,13.51,25.290001
2003-03-25,14.549999,83.449997,13.72,25.49
2003-03-26,14.409999,81.550003,13.66,25.25
2003-03-27,14.49,81.449997,13.5,25.040001
2003-03-28,14.57,80.849998,13.22,24.67
2003-03-31,14.14,78.43,12.98,24.209999
2003-04-01,14.16,78.730003,12.98,24.35
2003-04-02,14.6,81.459999,13.64,25.719998999999998
2003-04-03,14.460001,81.910004,13.64,25.73
2003-04-04,14.409999,80.790001,13.71,25.09
2003-04-07,14.49,80.470001,13.57,25.17
2003-04-08,14.45,80.07,13.43,25.58
2003-04-09,14.189998999999998,78.709999,13.04,24.57
2003-04-10,14.37,79.010002,13.04,24.59
2003-04-11,13.2,78.75,13.21,24.200001
2003-04-14,13.58,80.07,13.47,24.76
2003-04-15,13.39,82.790001,13.34,24.6
2003-04-16,13.24,82.879997,13.56,24.92
2003-04-17,13.12,84.260002,13.95,25.5
2003-04-21,13.14,83.360001,13.94,25.209999
2003-04-22,13.51,85.629997,14.32,25.76
2003-04-23,13.58,85.75,14.33,25.719998999999998
2003-04-24,13.44,85.199997,14.35,25.49
2003-04-25,13.35,83.879997,14.34,25.219998999999998
2003-04-28,13.86,85.120003,14.98,25.74
2003-04-29,14.06,85.660004,15.14,25.799999
2003-04-30,14.22,84.900002,15.0,25.57
2003-05-01,14.36,85.889999,15.12,25.719998999999998
2003-05-02,14.45,87.57,15.27,26.1
2003-05-05,16.089999,86.519997,15.38,25.860001
2003-05-06,17.5,87.510002,15.9,26.370001000000002
2003-05-07,17.65,86.68,15.5,25.99
2003-05-08,18.0,86.050003,15.22,25.74
2003-05-09,18.3,87.550003,15.95,26.360001
2003-05-12,18.559998999999998,89.0,16.67,26.200001
2003-05-13,18.67,89.980003,16.469998999999998,25.99
2003-05-14,18.550001,88.699997,16.42,25.620001000000002
2003-05-15,18.73,89.900002,16.75,25.790001
2003-05-16,18.8,88.989998,16.629998999999998,25.57
2003-05-19,18.1,86.449997,15.94,24.76
2003-05-20,17.79,85.769997,15.99,24.629998999999998
2003-05-21,17.85,86.18,15.7,24.030001000000002
2003-05-22,18.24,86.08000200000001,15.92,24.16
2003-05-23,18.32,85.260002,15.69,24.219998999999998
2003-05-27,18.88,87.690002,16.15,24.790001
2003-05-28,18.279999,87.57,16.280001000000002,24.41
2003-05-29,18.1,87.360001,16.620001000000002,24.4
2003-05-30,17.95,88.040001,16.41,24.610001
2003-06-02,17.450001,87.33000200000001,16.799999,24.639999
2003-06-03,17.310001,83.82,17.01,24.879998999999998
2003-06-04,17.600001000000002,84.25,17.370001000000002,24.870001000000002
2003-06-05,17.64,81.900002,17.370001000000002,24.09
2003-06-06,17.15,80.050003,17.360001,23.67
2003-06-09,16.79,82.0,17.23,23.75
2003-06-10,17.179999,81.709999,17.4,24.68
2003-06-11,17.450001,83.970001,17.6,24.879998999999998
2003-06-12,17.77,83.949997,17.780001000000002,24.99
2003-06-13,17.42,82.75,17.41,24.65
2003-06-16,18.269999,84.5,17.98,25.389999
2003-06-17,18.190001000000002,84.300003,17.98,25.959999
2003-06-18,19.12,84.699997,18.73,26.07
2003-06-19,19.140001,84.550003,18.559998999999998,26.07
2003-06-20,19.200001,84.91999799999999,17.93,26.33
2003-06-23,19.060001,83.18,17.24,25.780001000000002
2003-06-24,18.779999,83.629997,16.75,25.700001
2003-06-25,19.09,82.489998,16.870001000000002,25.26
2003-06-26,19.289998999999998,84.349998,17.129998999999998,25.75
2003-06-27,18.73,83.41999799999999,16.889999,25.629998999999998
2003-06-30,19.060001,82.5,16.790001,25.639999
2003-07-01,19.09,83.589996,17.24,26.15
2003-07-02,19.27,84.739998,17.860001,26.879998999999998
2003-07-03,19.130001,83.949997,17.52,26.5
2003-07-07,19.869999,86.089996,18.219998999999998,27.42
2003-07-08,20.4,86.25,18.73,27.700001
2003-07-09,19.89,85.470001,18.799999,27.469998999999998
2003-07-10,19.579999,84.029999,18.309998999999998,26.91
2003-07-11,19.85,84.889999,18.57,27.309998999999998
2003-07-14,19.9,85.41999799999999,18.610001,27.4
2003-07-15,19.61,86.440002,18.51,27.27
2003-07-16,19.869999,86.739998,18.23,27.52
2003-07-17,20.899998999999998,83.33000200000001,17.76,26.690001000000002
2003-07-18,20.86,83.720001,17.889999,26.889999
2003-07-21,20.609999,82.5,17.93,26.040001
2003-07-22,20.8,81.849998,18.67,26.379998999999998
2003-07-23,20.79,82.300003,18.879998999999998,26.450001
2003-07-24,20.51,81.510002,18.58,26.0
2003-07-25,21.540001,83.550003,19.08,26.889999
2003-07-28,20.99,82.540001,19.08,26.610001
2003-07-29,20.72,81.800003,19.16,26.469998999999998
2003-07-30,20.28,80.959999,19.280001000000002,26.23
2003-07-31,21.08,81.25,19.49,26.41
2003-08-01,20.73,81.269997,19.15,26.17
2003-08-04,21.21,81.129997,19.26,26.18
2003-08-05,20.380001,79.849998,18.860001,25.66
2003-08-06,19.63,79.75,17.65,25.65
2003-08-07,19.930001,80.690002,17.530001000000002,25.709999
2003-08-08,19.640001,80.879997,17.58,25.58
2003-08-11,19.659999,81.019997,17.709999,25.610001
2003-08-12,19.7,81.510002,17.83,25.73
2003-08-13,20.18,81.199997,17.59,25.6
2003-08-14,19.97,81.559998,17.799999,25.629998999999998
2003-08-15,19.710001000000002,81.790001,17.790001,25.540001
2003-08-18,20.34,83.519997,18.27,25.700001
2003-08-19,20.319999,82.849998,18.549999,26.620001000000002
2003-08-20,21.01,83.050003,18.57,26.450001
2003-08-21,21.680001,82.849998,18.870001000000002,26.24
2003-08-22,20.880001,82.970001,18.790001,26.219998999999998
2003-08-25,20.86,81.959999,18.98,26.5
2003-08-26,21.049999,82.5,19.1,26.57
2003-08-27,21.479999,82.0,19.01,26.42
2003-08-28,22.190001000000002,81.900002,19.190001000000002,26.51
2003-08-29,22.61,82.010002,19.139999,26.52
2003-09-02,22.850001000000002,85.760002,19.59,27.26
2003-09-03,22.95,86.33000200000001,20.24,28.299999
2003-09-04,22.83,87.910004,20.59,28.43
2003-09-05,22.499999,86.949997,20.42,28.379998999999998
2003-09-08,22.74,89.099998,20.860001,28.84
2003-09-09,22.37,89.41999799999999,20.780001000000002,28.370001000000002
2003-09-10,22.18,87.839996,20.459999,27.549999
2003-09-11,22.560001,87.91999799999999,20.709999,27.84
2003-09-12,23.1,88.699997,20.66,28.34
2003-09-15,22.209999,88.489998,20.389999,28.360001
2003-09-16,22.359999,90.290001,21.290001,28.9
2003-09-17,22.120001000000002,90.629997,21.139999,28.5
2003-09-18,22.88,92.0,21.42,29.5
2003-09-19,22.579999,93.279999,21.02,29.959999
2003-09-22,22.08,91.389999,20.780001000000002,29.07
2003-09-23,22.429999,91.339996,21.15,29.6
2003-09-24,21.320001,89.400002,20.32,28.459999
2003-09-25,20.43,89.410004,20.059998999999998,28.24
2003-09-26,20.69,89.050003,19.959999,28.190001000000002
2003-09-29,21.3,89.449997,20.200001,28.83
2003-09-30,20.72,88.33000200000001,19.59,27.799999
2003-10-01,20.79,90.349998,20.200001,28.52
2003-10-02,20.57,90.08000200000001,19.99,28.5
2003-10-03,21.690001000000002,90.639999,20.76,29.08
2003-10-06,22.289998999999998,91.18,20.799999,29.190001000000002
2003-10-07,23.220001,91.699997,21.0,29.139999
2003-10-08,23.06,92.660004,20.790001,28.82
2003-10-09,23.449999,92.449997,20.950001,28.940001000000002
2003-10-10,23.68,92.66999799999999,20.790001,28.91
2003-10-13,24.35,93.199997,21.0,28.780001000000002
2003-10-14,24.549999,92.720001,21.139999,28.68
2003-10-15,24.820001,92.739998,21.02,29.07
2003-10-16,23.25,89.279999,21.040001,29.23
2003-10-17,22.75,89.230003,20.639999,28.93
2003-10-20,23.220001,89.0,21.08,29.35
2003-10-21,23.18,88.93,21.110001,29.35
2003-10-22,22.76,88.459999,20.629998999999998,28.889999
2003-10-23,22.99,88.150002,20.16,28.91
2003-10-24,22.6,88.41999799999999,19.799999,26.610001
2003-10-27,22.6,88.519997,19.93,26.91
2003-10-28,23.720001,89.900002,20.9,27.200001
2003-10-29,23.69,89.339996,20.82,26.74
2003-10-30,23.089999,89.120003,20.860001,26.120001000000002
2003-10-31,22.89,89.480003,20.93,26.139999
2003-11-03,23.150001,89.68,21.709999,26.68
2003-11-04,22.91,89.139999,21.58,26.07
2003-11-05,23.03,88.489998,21.799999,26.1
2003-11-06,23.12,89.339996,22.9,26.23
2003-11-07,22.499999,88.260002,22.34,26.1
2003-11-10,21.900001,89.949997,22.190001000000002,26.0
2003-11-11,21.540001,89.360001,22.35,25.799999
2003-11-12,22.33,90.690002,22.969998999999998,25.98
2003-11-13,22.420001,91.089996,22.700001,25.690001000000002
2003-11-14,21.460001000000002,90.25,22.26,25.5
2003-11-17,21.13,89.800003,22.049999,25.15
2003-11-18,20.41,88.949997,21.73,25.15
2003-11-19,20.42,89.400002,22.049999,25.35
2003-11-20,20.380001,88.389999,21.940001000000002,25.1
2003-11-21,20.28,88.629997,22.17,25.110001
2003-11-24,21.15,89.660004,22.799999,25.73
2003-11-25,20.679999,89.43,22.620001000000002,25.4
2003-11-26,20.72,89.910004,22.809998999999998,25.450001
2003-11-28,20.91,90.540001,22.700001,25.709999
2003-12-01,21.71,91.010002,23.18,25.84
2003-12-02,21.540001,90.75,23.110001,25.66
